title,url,type,tags,description,thumbnailUrl,energy,energy_related,tag
2012_PAwaste_destination_summary,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2012_PAwaste_destination_summary/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2012_PAwaste_destination_summary/FeatureServer/info/thumbnail,waste management in oil and gas industry,8,environmental
2015SantaBarbaraOilSpillDetails,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2015SantaBarbaraOilSpillDetails/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",2015 Santa Barbara Oil Spill Details,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2015SantaBarbaraOilSpillDetails/FeatureServer/info/thumbnail,oil,10,oil
20171009_NYS_bans_moratoria,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/20171009_NYS_bans_moratoria/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/20171009_NYS_bans_moratoria/FeatureServer/info/thumbnail,gas,8,licenses
2018_NYS_wells,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2018_NYS_wells/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas","All wells in NYS DEC database, downloaded and processed by FracTracker Alliance, 30 October 2018.",https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2018_NYS_wells/FeatureServer/info/thumbnail,oil and gas,10,wells
2021_Production_of_PA_Oil_and_Gas_Wells_WFL1,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2021_Production_of_PA_Oil_and_Gas_Wells_WFL1/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Production totals and calculations of Pennsylvania's oil and gas wells for 2021. Map is symbolized by daily production in thousands of cubic feet (Mcf).,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2021_Production_of_PA_Oil_and_Gas_Wells_WFL1/FeatureServer/info/thumbnail,oil and gas,10,wells
2022Feb_NYSwells,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2022Feb_NYSwells/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Data downloaded from NYS Oil and Gas Database https://www.dec.ny.gov/energy/1603.html as a .csv file and processed into ESRI shapefiles by FracTracker Alliance. 4 February 2022.,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2022Feb_NYSwells/FeatureServer/info/thumbnail,oil and gas,8,wells
27_Blocks_offered_by_the_UK_Oil_and_Gas_Authority_(OGA)_unde_the_14th_Round_First_Award_Tranche,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/27_Blocks_offered_by_the_UK_Oil_and_Gas_Authority_(OGA)_unde_the_14th_Round_First_Award_Tranche/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/27_Blocks_offered_by_the_UK_Oil_and_Gas_Authority_(OGA)_unde_the_14th_Round_First_Award_Tranche/FeatureServer/info/thumbnail,oil and gas,10,blocks
2500FootSetbackMapLayers,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2500FootSetbackMapLayers/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",The map presents a 2.500' setback assessment of California's existing oil and gas wells as well as new permits and permits for well stimulations.,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2500FootSetbackMapLayers/FeatureServer/info/thumbnail,oil and gas,8,infrastructure
2mile_Byhalia_buff,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2mile_Byhalia_buff/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/2mile_Byhalia_buff/FeatureServer/info/thumbnail,pipelines,8,pipelines
5_Mile_Generalized_Layer_of_Illinois_Class_II_Injection_Wells,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/5_Mile_Generalized_Layer_of_Illinois_Class_II_Injection_Wells/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/5_Mile_Generalized_Layer_of_Illinois_Class_II_Injection_Wells/FeatureServer/info/thumbnail,injection wells for waste disposal,8,wells
5_Mile_Generalized_Layer_of_Indiana_Class_II_Injection_Wells,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/5_Mile_Generalized_Layer_of_Indiana_Class_II_Injection_Wells/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/5_Mile_Generalized_Layer_of_Indiana_Class_II_Injection_Wells/FeatureServer/info/thumbnail,injection wells for waste disposal,9,wells
20150924_NYS_bans_moratoria,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/20150924_NYS_bans_moratoria/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/20150924_NYS_bans_moratoria/FeatureServer/info/thumbnail,gas,8,licenses
5_Mile_Generalized_Layer_of_Kentucky_Class_II_Injection_Wells,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/5_Mile_Generalized_Layer_of_Kentucky_Class_II_Injection_Wells/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/5_Mile_Generalized_Layer_of_Kentucky_Class_II_Injection_Wells/FeatureServer/info/thumbnail,injection wells for waste disposal,9,wells
Active_Conventional_Wells_PA_2021,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Active_Conventional_Wells_PA_2021/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Active_Conventional_Wells_PA_2021/FeatureServer/info/thumbnail,oil and gas,9,wells
Active_Conventional_Wells_PA_2021_(generalized),https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Active_Conventional_Wells_PA_2021_(generalized)/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Active_Conventional_Wells_PA_2021_(generalized)/FeatureServer/info/thumbnail,oil and gas,9,wells
Active_Facilities_with_SNC_or_Serious_Violations_in_Guernsey_Area_of_Ohio,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Active_Facilities_with_SNC_or_Serious_Violations_in_Guernsey_Area_of_Ohio/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Active_Facilities_with_SNC_or_Serious_Violations_in_Guernsey_Area_of_Ohio/FeatureServer/info/thumbnail,oil and gas,8,infrastructure
"Active_oil_and_gas_leases,_Gulf_of_Mexico,_September_2014","https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Active_oil_and_gas_leases,_Gulf_of_Mexico,_September_2014/FeatureServer",Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,"https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Active_oil_and_gas_leases,_Gulf_of_Mexico,_September_2014/FeatureServer/info/thumbnail",oil and gas,10,leases
ActivePits,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ActivePits/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ActivePits/FeatureServer/info/thumbnail,oil and gas extraction,8,infrastructure
ADPHunerRogersWell,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ADPHunerRogersWell/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Production/Water Source well with leaking and improperly plugged casing,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ADPHunerRogersWell/FeatureServer/info/thumbnail,oil,8,wells
ActivePitsBuffer,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ActivePitsBuffer/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ActivePitsBuffer/FeatureServer/info/thumbnail,oil and gas production,8,infrastructure
AdPts_within500ft_ofwells_afterAug13,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AdPts_within500ft_ofwells_afterAug13/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AdPts_within500ft_ofwells_afterAug13/FeatureServer/info/thumbnail,wells,10,wells
AdPts_withinonly1kft_ofwellsdonut_afterAug13,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AdPts_withinonly1kft_ofwellsdonut_afterAug13/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AdPts_withinonly1kft_ofwellsdonut_afterAug13/FeatureServer/info/thumbnail,wells,9,wells
African_and_Mediterranean_Sea_Existing_and_Proposed_Oil_and_Gas_Pipelines,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/African_and_Mediterranean_Sea_Existing_and_Proposed_Oil_and_Gas_Pipelines/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/African_and_Mediterranean_Sea_Existing_and_Proposed_Oil_and_Gas_Pipelines/FeatureServer/info/thumbnail,oil and gas pipelines,10,pipelines
ak_wells_013017,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ak_wells_013017/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Alaska oil and gas wells,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ak_wells_013017/FeatureServer/info/thumbnail,oil and gas,10,wells
al_wells,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/al_wells/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Oil & Gas wells in Alabama,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/al_wells/FeatureServer/info/thumbnail,oil and gas,10,wells
Alabama_Oil_Map_2_15_22,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alabama_Oil_Map_2_15_22/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Alabama oil and gas map (2/15/22),https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alabama_Oil_Map_2_15_22/FeatureServer/info/thumbnail,oil,10,oil
Alabama_Oil_Map_2_15_22_ver2,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alabama_Oil_Map_2_15_22_ver2/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Alabama oil and gas map (2/15/22),https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alabama_Oil_Map_2_15_22_ver2/FeatureServer/info/thumbnail,oil,10,oil
AlabamaWells_02012018,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AlabamaWells_02012018/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Locations of permitted oil and gas wells in Alabama as of 2/1/2018,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AlabamaWells_02012018/FeatureServer/info/thumbnail,oil and gas,8,wells
Alaska_Highway_Pipeline_Project,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alaska_Highway_Pipeline_Project/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alaska_Highway_Pipeline_Project/FeatureServer/info/thumbnail,gas,8,pipelines
Alaska_State_Data,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alaska_State_Data/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas","This is a general Alaka state map with stateborder, counties, HUC 8, and HUC 12 layers.",https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alaska_State_Data/FeatureServer/info/thumbnail,oil and gas,8,leases
Alaska_State_Data_NEW,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alaska_State_Data_NEW/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas","This is a general Alaka state map with stateborder, counties, HUC 8, and HUC 12 layers.",https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alaska_State_Data_NEW/FeatureServer/info/thumbnail,oil and gas,8,licenses
Alaska_Wells_2_15_22,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alaska_Wells_2_15_22/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Alaska oil and gas wells (2/15/22),https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alaska_Wells_2_15_22/FeatureServer/info/thumbnail,oil and gas,9,wells
AlaskaNEW,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AlaskaNEW/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",New Alaska map featuring updated oil and gas well data as well as a generalized well location layer.,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AlaskaNEW/FeatureServer/info/thumbnail,oil and gas,8,leases
AlaskaWellBuffer_01092018,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AlaskaWellBuffer_01092018/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Alaska oil and gas wells for 01/09/18,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AlaskaWellBuffer_01092018/FeatureServer/info/thumbnail,oil and gas,8,wells
algonquin_pipeline,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/algonquin_pipeline/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/algonquin_pipeline/FeatureServer/info/thumbnail,gas,8,pipelines
AlisoCanyonGasStorageWellStandardSesnon25,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AlisoCanyonGasStorageWellStandardSesnon25/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",Shown is the gas storage well Standard Sesnon 25 (API# 037-00776) operated by SoCalGas.,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/AlisoCanyonGasStorageWellStandardSesnon25/FeatureServer/info/thumbnail,gas storage,9,wells
Algonquin_To_Iroquis_Pipeline_Proposal,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Algonquin_To_Iroquis_Pipeline_Proposal/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Algonquin_To_Iroquis_Pipeline_Proposal/FeatureServer/info/thumbnail,natural gas transportation,9,pipelines
All_EPA_Inspected_Active_in_Guernsey_Area_of_Ohio,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/All_EPA_Inspected_Active_in_Guernsey_Area_of_Ohio/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/All_EPA_Inspected_Active_in_Guernsey_Area_of_Ohio/FeatureServer/info/thumbnail,oil and gas,8,wells
All_Michigan_Class_II_Injection_Wells,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/All_Michigan_Class_II_Injection_Wells/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/All_Michigan_Class_II_Injection_Wells/FeatureServer/info/thumbnail,injection wells for waste disposal or secondary recovery,10,wells
ALL_TXwells2019_minus_Inj_horizdrain,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ALL_TXwells2019_minus_Inj_horizdrain/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/ALL_TXwells2019_minus_Inj_horizdrain/FeatureServer/info/thumbnail,oil and gas,9,wells
All_Preferred_Sands_Facilities,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/All_Preferred_Sands_Facilities/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/All_Preferred_Sands_Facilities/FeatureServer/info/thumbnail,sand extraction for hydraulic fracturing,8,infrastructure
All_Wells_WELD_CO,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/All_Wells_WELD_CO/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/All_Wells_WELD_CO/FeatureServer/info/thumbnail,oil and gas,10,wells
"Alliance,_WestCoast,_Alaska_Highway_Pipeline_Proposals","https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alliance,_WestCoast,_Alaska_Highway_Pipeline_Proposals/FeatureServer",Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,"https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alliance,_WestCoast,_Alaska_Highway_Pipeline_Proposals/FeatureServer/info/thumbnail",pipeline proposals,8,pipelines
"Alliance,_Northern_Border,_WBI_Pipeline_Proposal","https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alliance,_Northern_Border,_WBI_Pipeline_Proposal/FeatureServer",Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,"https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alliance,_Northern_Border,_WBI_Pipeline_Proposal/FeatureServer/info/thumbnail",natural gas,9,pipelines
Alliance_Pipeline_Proposal,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alliance_Pipeline_Proposal/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Alliance_Pipeline_Proposal/FeatureServer/info/thumbnail,natural gas transportation,9,pipelines
Appalachia_NGL_Storage,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Appalachia_NGL_Storage/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",A map of NGL storage opportunities and petrochemical facilities in Appalachia,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Appalachia_NGL_Storage/FeatureServer/info/thumbnail,Natural Gas Liquids (NGL),8,gas
Antero_Midstream_Ohio_Compressor_Station,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Antero_Midstream_Ohio_Compressor_Station/FeatureServer,Feature Service,"DOE - Energy Information Administration (EIA),EnergyAtlas",No description,https://services.arcgis.com/jDGuO8tYggdCCnUJ/arcgis/rest/services/Antero_Midstream_Ohio_Compressor_Station/FeatureServer/info/thumbnail,gas,8,infrastructure
