title,url,type,tags,description,thumbnailUrl,energy,energy_related,tag
Imagery/Imagery19,https://maps.townofbreckenridge.com/arcgis/rest/services/Imagery/Imagery19/MapServer,Map Service,"Colorado,Breckenridge,EnergyAtlas,Imagery",Breckenridge Imagery 2019,https://maps.townofbreckenridge.com/arcgis/rest/services/Imagery/Imagery19/MapServer/info/thumbnail,Imagery analysis for energy applications,8,imagery
Imagery/DurangoS_2in,https://gis.durangogov.org/map/rest/services/Imagery/DurangoS_2in/ImageServer,Image Service,"Colorado,Durango,EnergyAtlas,Imagery","2021 Late Fall 2"" imagery (South)",https://gis.durangogov.org/map/rest/services/Imagery/DurangoS_2in/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/Color_Shaded_Relief,https://gis.durangogov.org/map/rest/services/Imagery/Color_Shaded_Relief/MapServer,Map Service,"Colorado,Durango,EnergyAtlas,Imagery",No description,https://gis.durangogov.org/map/rest/services/Imagery/Color_Shaded_Relief/MapServer/info/thumbnail,imagery,10,imagery
Imagery/Imagery2001,https://gis.durangogov.org/map/rest/services/Imagery/Imagery2001/ImageServer,Image Service,"Colorado,Durango,EnergyAtlas,Imagery",Imagery/Imagery2001,https://gis.durangogov.org/map/rest/services/Imagery/Imagery2001/ImageServer/info/thumbnail,Imagery data,10,imagery
Imagery/Imagery2019,https://gis.durangogov.org/map/rest/services/Imagery/Imagery2019/ImageServer,Image Service,"Colorado,Durango,EnergyAtlas,Imagery",Imagery taken June 2010,https://gis.durangogov.org/map/rest/services/Imagery/Imagery2019/ImageServer/info/thumbnail,imagery,10,imagery
Imagery/Imagery2021_Tif,https://gis.durangogov.org/map/rest/services/Imagery/Imagery2021_Tif/ImageServer,Image Service,"Colorado,Durango,EnergyAtlas,Imagery",Aerial Photography flown April 2021,https://gis.durangogov.org/map/rest/services/Imagery/Imagery2021_Tif/ImageServer/info/thumbnail,imagery,10,imagery
Imagery/Englewood2018,https://agiso.englewoodco.gov/public/rest/services/Imagery/Englewood2018/ImageServer,Image Service,"Colorado,Englewood,EnergyAtlas,Imagery",Imagery/Englewood2018,https://agiso.englewoodco.gov/public/rest/services/Imagery/Englewood2018/ImageServer/info/thumbnail,imagery,8,imagery
layers/OilGasPermits,https://mapserv.cityofloveland.org/arcgis/rest/services/layers/OilGasPermits/MapServer,Map Service,"Colorado,Loveland,EnergyAtlas,layers",Features for linking City of Loveland's Hummingbird documents for Oil & Gas Facility Permits to GIS.,https://mapserv.cityofloveland.org/arcgis/rest/services/layers/OilGasPermits/MapServer/info/thumbnail,oil and gas,10,licenses
maps/ElevationContour1Ft,https://mapserv.cityofloveland.org/arcgis/rest/services/maps/ElevationContour1Ft/MapServer,Map Service,"Colorado,Loveland,EnergyAtlas,maps","Elevation contour lines at 1 foot interval for the City of Loveland. Data acquired from City of Loveland Public Works Department, Stormwater Division. Data source is 2021 LiDAR data set.",https://mapserv.cityofloveland.org/arcgis/rest/services/maps/ElevationContour1Ft/MapServer/info/thumbnail,topography,8,topography
Coastal/LISBathymetry,https://cteco.uconn.edu/ctmaps/rest/services/Coastal/LISBathymetry/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Coastal",1 meter digital bathymetric contours from NOAA charts as organized for the Long Island Sound Study Geographic Information System library.<BR><BR>Metadata: https://pubs.usgs.gov/of/2004/1003/data/bathy/lisbathy.htm ,https://cteco.uconn.edu/ctmaps/rest/services/Coastal/LISBathymetry/MapServer/info/thumbnail,Coastal and Long Island Sound Bathymetry,8,bathymetry
Coastal/TS_Sandy_Wind_Data,https://cteco.uconn.edu/ctmaps/rest/services/Coastal/TS_Sandy_Wind_Data/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Coastal","The NOAA Hurricane Research Division produced surface wind analysis of tropical cyclones from 1993 - 2013 as part of the H*Wind Project. In 2014 this technology was transferred to Hwind Scientific, a US private sector firm as allowed under the Technology Transfer Act of 1986 (15 US Code 3710). The images and data sets formerly available on this site, are now publicly available at:<BR>http://www.hwind.co/legacy_data/<BR>Real-time and post storm wind field products for the 2014 Hurricane season and future years are available at Hwind Scientific's commercial site:<BR>http://www.hwind.co<BR>Hwind Scientific will also offer a revised historical archive with user support, time-centered, post storm analyses, larger domains, higher resolution grids, consistent analysis methodologies, and error corrections.<BR><BR>Scientific publications using H*Wind products should cite one or more of these papers :<BR>Powell, M. D., S. Murillo, P. Dodge, E. Uhlhorn, J. Gamache, V. Cardone, A. Cox, S. Otero, N. Carrasco, B. Annane, and R. St. Fleur, 2010: Reconstruction of Hurricane Katrina?s wind fields for storm surge and wave hindcasting. Ocean Engineering, 37, 26-36.<BR>Powell, M. D., S. H. Houston, L. R. Amat, and N Morisseau-Leroy, 1998: The HRD real-time hurricane wind analysis system. J. Wind Engineer. and Indust. Aerodyn. 77&78, 53-64<BR>Powell, M. D., and S. H. Houston, 1998: Surface wind fields of 1995 Hurricanes Erin, Opal, Luis, Marilyn, and Roxanne at landfall. Mon Wea. Rev., 126, 1259-1273.<BR>Powell, M.D., S.H.Houston, and T.A. Reinhold, 1996: Hurricane Andrew's landfall in South Florida Part I : Standardizing measurements for documentation of surface wind fields. Wea. Forecast. 11, 304-328.<BR>Powell, M.D., and S.H.Houston, 1996: Hurricane Andrew's landfall in South Florida Part II : Surface wind fields and potential real-time applications. Wea. Forecast. 11, 329-349.",https://cteco.uconn.edu/ctmaps/rest/services/Coastal/TS_Sandy_Wind_Data/MapServer/info/thumbnail,weather,8,weather
Geology/Surficial_Aquifer_Potential,https://cteco.uconn.edu/ctmaps/rest/services/Geology/Surficial_Aquifer_Potential/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Geology","The Surficial Aquifer Potential Map of Connecticut is a 1:125,000 scale analysis, identifying areas considered to have the greatest potential for ground water yield. This map has been prepared for statewide ground water resource protection, water management, non-point source pollution prevention, and land use planning. The map identifies areas with greater potential for ground water development based upon the texture and thickness of surficial aquifer deposits.",https://cteco.uconn.edu/ctmaps/rest/services/Geology/Surficial_Aquifer_Potential/MapServer/info/thumbnail,geology,8,geology
Geology/Erosion_Susceptibility,https://cteco.uconn.edu/ctmaps/rest/services/Geology/Erosion_Susceptibility/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Geology","Erosion Susceptibility is a 1:24,000-scale, polygon feature-based layer that was developed as a predictive tool to show areas most susceptible to terrace escarpment type erosion. The layer compiled from the soils and quaternary geology data layers and was field tested during October-December, 2005.",https://cteco.uconn.edu/ctmaps/rest/services/Geology/Erosion_Susceptibility/MapServer/info/thumbnail,geology,8,geology
Geology/Bedrock,https://cteco.uconn.edu/ctmaps/rest/services/Geology/Bedrock/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Geology","Connecticut Bedrock Geology is a 1:50,000-scale, polygon and line feature-based layer describing the solid material that underlies the soil or other unconsolidated material of the earth for Connecticut. Bedrock geologic formations are described as polygons in terms of formation name (incorporating geologic age), rock type, and tectonic terrane association. Tectonic forces are responsible for the present day geologic configuration of the continents. Resulting terranes are regionally fault bounded rocks of a similar tectonic history. Each terrane is named after its plate tectonics ancestry. Geologic lines include contacts, faults, and terrane boundaries. Terrane boundaries are named for the faults involved. The geologic contacts and faults are delineated and classified by type. Polygon feature attribute information is comprised of codes to identify individual bedrock geologic units, their formation name, description and size. Line feature attributes identify, name and describe bedrock contacts, faults and terrane boundaries between these bedrock geologic units. Data is compiled at 1:50,000 scale and is not updated. A complete description of the bedrock mapping units with mineralogical descriptions and a brief history of Connecticut geology are included in the Supplemental Information Section for reference.<BR><BR><BR>The data source is from John Rodgers, Bedrock Geological Map of Connecticut, 1985 (Connecticut Geological and Natural History Survey, DEP, in cooperation with the U.S. Geological Survey, 2 sheets, 1:125,000 publication scale). This datalayer was digitized from a set of 1:50,000 scale regional sheets used for compilation of the 1:125,000 scale published map. The regional sheets were compiled to a common publication base from 1:24,000 scale mylar originals prepared from geologic quadrangle mapping and other interpretations. A list of sources is included later in this document. Additional historical information is in the map notes section. For a stratigraphic correlation of bedrock units, major regional and statewide tectonic structures, and cross sectional views of the State's geology, please refer to the 1:125,000 scale Bedrock Geological Map of Connecticut. ",https://cteco.uconn.edu/ctmaps/rest/services/Geology/Bedrock/MapServer/info/thumbnail,geology,10,geology
Geology/Bedrock_Terrane,https://cteco.uconn.edu/ctmaps/rest/services/Geology/Bedrock_Terrane/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Geology","Connecticut Bedrock Terrane is a 1:50,000-scale, polygon and line feature-based layer describing the solid material that underlies the soil or other unconsolidated material of the earth for Connecticut. Bedrock geologic formations are described as polygons in terms of formation name (incorporating geologic age), rock type, and tectonic terrane association. Tectonic forces are responsible for the present day geologic configuration of the continents. Resulting terranes are regionally fault bounded rocks of a similar tectonic history. Each terrane is named after its plate tectonics ancestry. Geologic lines include contacts, faults, and terrane boundaries. Terrane boundaries are named for the faults involved. The geologic contacts and faults are delineated and classified by type. Polygon feature attribute information is comprised of codes to identify individual bedrock geologic units, their formation name, description and size. Line feature attributes identify, name and describe bedrock contacts, faults and terrane boundaries between these bedrock geologic units. Data is compiled at 1:50,000 scale and is not updated.",https://cteco.uconn.edu/ctmaps/rest/services/Geology/Bedrock_Terrane/MapServer/info/thumbnail,geology,10,geology
Geology/Quaternary_Geology,https://cteco.uconn.edu/ctmaps/rest/services/Geology/Quaternary_Geology/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Geology","The Quaternary Geologic Map of Connecticut and Long Island Sound Basin (Stone and others, 2005) portrays the glacial and postglacial deposits of Connecticut (including Long Island Sound) with an emphasis on where and how they were emplaced. Glacial Ice-Laid Deposits (thin till, thick till, and deposits of individual end moraines), Early Postglacial Deposits (Late Wisconsinan to Early Holocene stream terrace and inland dune deposits) and Holocene Postglacial Deposits (alluvium, swamp deposits, marsh deposits, beach and dune deposits, talus, and artificial fill) are differentiated from Glacial Meltwater Deposits. This mapping is based on the concept of systematic northward retreat of the Late Wisconsinan glacier. Meltwater deposits are divided into six depositional system categories (Deposits of Major Ice-Dammed Lakes, Deposits of Major Sediment-Dammed Lakes, Deposits of Related Series of Ice-Dammed Ponds, Deposits of Related Series of Sediment-Dammed Ponds, Deposits of Proximal Meltwater Streams, and Deposits of Distal Meltwater Streams) based on the arrangement and character of the groupings of sedimentary facies (morphosequences).<BR><BR><BR><BR>Connecticut Quaternary Geology is 1:24,000-scale data suitable for geologic and environmental mapping and analysis purposes. Not intended for maps printed at map scales greater or more detailed than 1:24,000 scale (1 inch = 2,000 feet.). Not intended for analysis with other digital data compiled at scales greater than or more detailed than 1:24,000 scale.<BR><BR>The Long Island Sound data was mapped at 1:80,000 scale using seismic reflection data.",https://cteco.uconn.edu/ctmaps/rest/services/Geology/Quaternary_Geology/MapServer/info/thumbnail,geology,8,geology
Geology/Surficial_Materials,https://cteco.uconn.edu/ctmaps/rest/services/Geology/Surficial_Materials/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Geology","Connecticut Surficial Materials is a 1:24,000-scale, polygon and line feature-based layer describing the unconsolidated glacial and postglacial deposits of Connecticut in terms of their grain-size distribution (texture) as compiled at 1:24,000 scale for the Surficial Materials Map of Connecticut. Glacial meltwater deposits (stratified deposits) are particularly emphasized because these sediments are the major groundwater aquifers in the State and are also the major source of construction aggregate. These deposits are described in terms of their subsurface distribution of textures as well as their extent. The texture of meltwater deposits through their total vertical thickness in the subsurface is shown to the extent that it is known or can be inferred. In some places only one textural unit (such as SG - Sand and Gravel) describes the whole vertical extent of the meltwater deposits; in other places 'stacked units' (such as SG/S/F - Sand and Gravel overlying Sand overlying Fines) indicate changes of textural units in the subsurface. Polygon features represent individual textural (surficial material) units with attributes that describe textural unit type and size. Examples of polygon features that are postglacial deposits include floodplain alluvium, swamp deposits, salt-marsh and estuarine deposits, talus, coastal beach and dune deposits, and artificial fill. Examples of glacial ice-laid deposits include till, thin till, thick till and end moraine deposits. Examples of glacial melt-water deposits include gravel, sand and gravel, sand, and very fine sand, silt and clay. Additional polygon features are incorporated to define surface water areas for streams, lakes, ponds, bays, and estuaries greater than 5 acres in size. <BR><BR><BR><BR>Surficial Materials is 1:24,000-scale data suitable for geologic and environmental mapping and analysis purposes. Not intended for maps printed at map scales greater or more detailed than 1:24,000 scale (1 inch = 2,000 feet.). Not intended for analysis with other digital data compiled at scales greater than or more detailed than 1:24,000 scale.",https://cteco.uconn.edu/ctmaps/rest/services/Geology/Surficial_Materials/MapServer/info/thumbnail,geology,8,geology
Geology/Surficial_Aquifer_Texture,https://cteco.uconn.edu/ctmaps/rest/services/Geology/Surficial_Aquifer_Texture/MapServer,Map Service,"Connecticut,University of Connecticut - Environmental Conditions Online,EnergyAtlas,Geology","Aquifer texture represents a classification of surficial material grain size into 10 general categories for use in ground water applications. The aquifer texture attribute (TEXTURE) includes: fine, coarse, fine overlying coarse, and coarse overlying fine grained deposits, as well as artificial fill, beach, salt marsh, swamp, and water. Aquifer texture group (TEXTUREGRP) includes areas of fine grained , fine overlying coarse grained, coarse grained, and coarse overlying fine grained deposits. Surficial materials not included in the surficial aquifer texture groups include till, artificial fill, beach, salt marsh, swamp, and water. All textural terms follow the grain size classification of Stone et al 1992, modified from Wentworth, 1922. <BR><BR>The Connecticut Surficial Aquifer Texture Map has been prepared for ground water resource protection, water management, non-point source pollution prevention, and land use planning. Surficial aquifer texture groups were prepared to describe unconsolidated areas of the subsurface with similar properties relative to ground water flow. The Surficial Aquifer Texture classifications are based on the Surficial Materials Map of Connecticut, and are 1:24,000-scale data suitable for geologic and environmental mapping and analysis purposes. Not intended for maps printed at map scales greater or more detailed than 1:24,000 scale (1 inch = 2,000 feet.). Not intended for analysis with other digital data compiled at scales greater than or more detailed than 1:24,000 scale. ",https://cteco.uconn.edu/ctmaps/rest/services/Geology/Surficial_Aquifer_Texture/MapServer/info/thumbnail,geology,8,geology
Southbury/GCX_Basemap_II,https://sgsdgf.mapxpress.net/arcgis/rest/services/Southbury/GCX_Basemap_II/MapServer,Map Service,"Connecticut,Southbury,EnergyAtlas","buildigs, parcel lines, photo popup",https://sgsdgf.mapxpress.net/arcgis/rest/services/Southbury/GCX_Basemap_II/MapServer/info/thumbnail,Basemaps,10,basemaps
Suffield/Parcels,https://dfgdfg.mapxpress.net/arcgis/rest/services/Suffield/Parcels/MapServer,Map Service,"Connecticut,Suffield,EnergyAtlas",No description,https://dfgdfg.mapxpress.net/arcgis/rest/services/Suffield/Parcels/MapServer/info/thumbnail,oil and gas,8,leases
Suffield/Parcels,https://sgsdgf.mapxpress.net/arcgis/rest/services/Suffield/Parcels/MapServer,Map Service,"Connecticut,Suffield,EnergyAtlas",No description,https://sgsdgf.mapxpress.net/arcgis/rest/services/Suffield/Parcels/MapServer/info/thumbnail,oil and gas,8,leases
Basemaps/Topography2016,https://gis1.townofmanchester.org/arcgis/rest/services/Basemaps/Topography2016/MapServer,Map Service,"Connecticut,Manchester,EnergyAtlas,Basemaps","Manchester Elevation - spot elevations, 10ft contours and 2ft contours - 2009.",https://gis1.townofmanchester.org/arcgis/rest/services/Basemaps/Topography2016/MapServer/info/thumbnail,Topography,8,topography
Basemaps/Topography,https://gis1.townofmanchester.org/arcgis/rest/services/Basemaps/Topography/MapServer,Map Service,"Connecticut,Manchester,EnergyAtlas,Basemaps","Manchester Elevation - spot elevations, 10ft contours and 2ft contours - 2009.",https://gis1.townofmanchester.org/arcgis/rest/services/Basemaps/Topography/MapServer/info/thumbnail,Mapping and visualization,8,basemaps
Imagery/Hillshade,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Hillshade/ImageServer,Image Service,"Connecticut,Middletown,EnergyAtlas,Imagery",Hillshade,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Hillshade/ImageServer/info/thumbnail,Imagery,10,imagery
Imagery/Ortho_2012,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2012/ImageServer,Image Service,"Connecticut,Middletown,EnergyAtlas,Imagery",Ortho Imagery 2012,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2012/ImageServer/info/thumbnail,imagery,10,imagery
Imagery/Ortho_2012_WM,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2012_WM/MapServer,Map Service,"Connecticut,Middletown,EnergyAtlas,Imagery",Imagery 2012,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2012_WM/MapServer/info/thumbnail,imagery,8,imagery
Imagery/Ortho_2016,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2016/ImageServer,Image Service,"Connecticut,Middletown,EnergyAtlas,Imagery",Ortho Imagery 2016,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2016/ImageServer/info/thumbnail,imagery,8,imagery
Geology/DE_GroundwaterRechargeAreas,https://firstmap.gis.delaware.gov/arcgis/rest/services/Geology/DE_GroundwaterRechargeAreas/FeatureServer,Feature Service,"Delaware,Delaware First Map,EnergyAtlas,Geology","Ground-water recharge potential maps show land areas characterized by their abilities to transmit water from land surface to a depth of 20 feet. The basic methods for mapping ground-water recharge potential are presented in Delaware Geological Survey Open File Report No. 34 (Andres, 1991) and were developed specifically for the geohydrologic conditions present in the Coastal Plain of Delaware.",https://firstmap.gis.delaware.gov/arcgis/rest/services/Geology/DE_GroundwaterRechargeAreas/FeatureServer/info/thumbnail,groundwater recharge areas,7,geology
Geology/DE_GroundwaterRechargeAreas,https://firstmap.gis.delaware.gov/arcgis/rest/services/Geology/DE_GroundwaterRechargeAreas/MapServer,Map Service,"Delaware,Delaware First Map,EnergyAtlas,Geology","Ground-water recharge potential maps show land areas characterized by their abilities to transmit water from land surface to a depth of 20 feet. The basic methods for mapping ground-water recharge potential are presented in Delaware Geological Survey Open File Report No. 34 (Andres, 1991) and were developed specifically for the geohydrologic conditions present in the Coastal Plain of Delaware.",https://firstmap.gis.delaware.gov/arcgis/rest/services/Geology/DE_GroundwaterRechargeAreas/MapServer/info/thumbnail,groundwater recharge areas,7,geology
Geology/DE_GroundwaterRechargeAreas,https://firstmap.delaware.gov/arcgis/rest/services/Geology/DE_GroundwaterRechargeAreas/FeatureServer,Feature Service,"Delaware,Delaware First Map,EnergyAtlas,Geology","Ground-water recharge potential maps show land areas characterized by their abilities to transmit water from land surface to a depth of 20 feet. The basic methods for mapping ground-water recharge potential are presented in Delaware Geological Survey Open File Report No. 34 (Andres, 1991) and were developed specifically for the geohydrologic conditions present in the Coastal Plain of Delaware.",https://firstmap.delaware.gov/arcgis/rest/services/Geology/DE_GroundwaterRechargeAreas/FeatureServer/info/thumbnail,groundwater management,7,geology
BaseMaps/Infrastructure,https://gis.nccde.org/agsserver/rest/services/BaseMaps/Infrastructure/MapServer,Map Service,"Delaware,New Castle,EnergyAtlas,BaseMaps",Infrastructure,https://gis.nccde.org/agsserver/rest/services/BaseMaps/Infrastructure/MapServer/info/thumbnail,Infrastructure mapping,10,infrastructure
Imagery/Imagery_1982,https://gis.nccde.org/agsserver/rest/services/Imagery/Imagery_1982/ImageServer,Image Service,"Delaware,New Castle,EnergyAtlas,Imagery",1982 Imagery,https://gis.nccde.org/agsserver/rest/services/Imagery/Imagery_1982/ImageServer/info/thumbnail,imagery,10,imagery
Imagery/Imagery_2019,https://gis.nccde.org/agsserver/rest/services/Imagery/Imagery_2019/ImageServer,Image Service,"Delaware,New Castle,EnergyAtlas,Imagery",2019 Imagery,https://gis.nccde.org/agsserver/rest/services/Imagery/Imagery_2019/ImageServer/info/thumbnail,imagery,10,imagery
2018CompPlan/ArtesianPipeline,https://maps.sussexcountyde.gov/gis/rest/services/2018CompPlan/ArtesianPipeline/FeatureServer,Feature Service,"Delaware,Sussex,EnergyAtlas,2018CompPlan",Artesian Pipeline,https://maps.sussexcountyde.gov/gis/rest/services/2018CompPlan/ArtesianPipeline/FeatureServer/info/thumbnail,pipelines,8,pipelines
2018CompPlan/ArtesianPipeline,https://maps.sussexcountyde.gov/gis/rest/services/2018CompPlan/ArtesianPipeline/MapServer,Map Service,"Delaware,Sussex,EnergyAtlas,2018CompPlan",Artesian Pipeline,https://maps.sussexcountyde.gov/gis/rest/services/2018CompPlan/ArtesianPipeline/MapServer/info/thumbnail,pipelines,8,pipelines
Base/Bathymetry,https://maps.floridadisaster.org/GIS/rest/services/Base/Bathymetry/MapServer,Map Service,"Florida,Florida Geographic Data Portal,EnergyAtlas,Base",Nearshore and offshore bathymetry,https://maps.floridadisaster.org/GIS/rest/services/Base/Bathymetry/MapServer/info/thumbnail,bathymetry,10,bathymetry
Hazards/Storm_Surge_Depth_Analysis,https://maps.floridadisaster.org/GIS/rest/services/Hazards/Storm_Surge_Depth_Analysis/MapServer,Map Service,"Florida,Florida Geographic Data Portal,EnergyAtlas,Hazards",These layers provide an analysis to depict potential storm surge flood depth from the five categories of hurricane on the Saffir-Simpson Hurricane Wind Scale. Based on SLOSH Basin updates ranging from (2010-2013 & 2017) as part of the Statewide Regional Evacuation Studies.,https://maps.floridadisaster.org/GIS/rest/services/Hazards/Storm_Surge_Depth_Analysis/MapServer/info/thumbnail,weather,7,environmental
Hazards/Weather_Flooding_Precipitation,https://maps.floridadisaster.org/GIS/rest/services/Hazards/Weather_Flooding_Precipitation/MapServer,Map Service,"Florida,Florida Geographic Data Portal,EnergyAtlas,Hazards",National Weather Service flooding and precipitation forecasts.,https://maps.floridadisaster.org/GIS/rest/services/Hazards/Weather_Flooding_Precipitation/MapServer/info/thumbnail,weather,8,weather
Hazards/Tropical_Weather,https://maps.floridadisaster.org/GIS/rest/services/Hazards/Tropical_Weather/MapServer,Map Service,"Florida,Florida Geographic Data Portal,EnergyAtlas,Hazards","Storm forecast, positions, and track data from the National Hurricane Center, including watches/warning, current storms and graphical tropical weather outlook.",https://maps.floridadisaster.org/GIS/rest/services/Hazards/Tropical_Weather/MapServer/info/thumbnail,weather,8,weather
Hazards/Weather_WarningsWatchesAdvisories_Individual,https://maps.floridadisaster.org/GIS/rest/services/Hazards/Weather_WarningsWatchesAdvisories_Individual/MapServer,Map Service,"Florida,Florida Geographic Data Portal,EnergyAtlas,Hazards","National Weather Service Severe Weather Warning products and Comprehensive Warnings, Watches, and Advisories - <a href=""http://www.weather.gov"">http://www.weather.gov</a>",https://maps.floridadisaster.org/GIS/rest/services/Hazards/Weather_WarningsWatchesAdvisories_Individual/MapServer/info/thumbnail,weather,8,weather
External_Services/FGS_Potentiometric_WaterLevels,https://ca.dep.state.fl.us/arcgis/rest/services/External_Services/FGS_Potentiometric_WaterLevels/MapServer,Map Service,"Florida,Florida Department of Environmental Protection,EnergyAtlas,External_Services","<DIV STYLE=""text-align:Left;""><DIV><P><SPAN>Potentiometric surfaces are created biannually in May and September of each year starting in May 2012. Well and water level data associated with the creation of these surfaces is included and represents data starting in May 2012. Contour lines are created for the potentiometric surface of the upper Floridan aquifer from water level data submitted by the five water management districts. The points associated with the water level data are added to Geostatistical Analyst and ordinary kriging is used to interpolate water level elevation values between the points. The Geostatistical Analyst layer is then converted to a grid (using GA Layer to grid tool) and then to contour lines (using the Contour tool). Manual editing is done to smooth the lines and fix areas that don't make sense. Errors are usually located where potentiometric highs are adjacent to potentiometric lows (areas where the gradient is high). Expert knowledge or additional information is used to correct the contour lines in these areas. Some additional data may be river stage values in rivers that intersect the Floridan aquifer or land elevation in unconfined areas.</SPAN></P><P><SPAN>*Note 12/15/2016: This is a recreation of the original .mxd (FGS_Potentiometric_WaterLevels_SW.mxd). A rebuild was necessary because of a known ArcMap bug where the filepath names were defaulting to a mapped drived instead of the UNC filepaths, making publishing as a service difficult. </SPAN></P></DIV></DIV>",https://ca.dep.state.fl.us/arcgis/rest/services/External_Services/FGS_Potentiometric_WaterLevels/MapServer/info/thumbnail,water levels,7,geology
