title,url,type,tags,description,thumbnailUrl,energy,energy_related,tag
Hydro/FloodZone,https://putnamcountygis.com/arcgis/rest/services/Hydro/FloodZone/MapServer,Map Service,"Ohio,Putnam,EnergyAtlas,Hydro",Parcel Layer,https://putnamcountygis.com/arcgis/rest/services/Hydro/FloodZone/MapServer/info/thumbnail,Hydro energy,8,renewables
Hydro/OttawaFlood,https://putnamcountygis.com/arcgis/rest/services/Hydro/OttawaFlood/MapServer,Map Service,"Ohio,Putnam,EnergyAtlas,Hydro",Parcel Layer,https://putnamcountygis.com/arcgis/rest/services/Hydro/OttawaFlood/MapServer/info/thumbnail,Hydro energy,8,renewables
Hydro/Streams_and_Ponds,https://putnamcountygis.com/arcgis/rest/services/Hydro/Streams_and_Ponds/MapServer,Map Service,"Ohio,Putnam,EnergyAtlas,Hydro",Parcel Layer,https://putnamcountygis.com/arcgis/rest/services/Hydro/Streams_and_Ponds/MapServer/info/thumbnail,hydro energy,8,renewables
Land_Features/Contour,https://putnamcountygis.com/arcgis/rest/services/Land_Features/Contour/MapServer,Map Service,"Ohio,Putnam,EnergyAtlas,Land_Features",No description,https://putnamcountygis.com/arcgis/rest/services/Land_Features/Contour/MapServer/info/thumbnail,topography,8,topography
Public_Utility/Electric,https://putnamcountygis.com/arcgis/rest/services/Public_Utility/Electric/MapServer,Map Service,"Ohio,Putnam,EnergyAtlas,Public_Utility",Parcel Layer,https://putnamcountygis.com/arcgis/rest/services/Public_Utility/Electric/MapServer/info/thumbnail,Electric,10,infrastructure
Imagery/Imagery_2017,https://www.sciotocountyengineer.org/arcgis/rest/services/Imagery/Imagery_2017/MapServer,Map Service,"Ohio,Scioto,EnergyAtlas,Imagery",No description,https://www.sciotocountyengineer.org/arcgis/rest/services/Imagery/Imagery_2017/MapServer/info/thumbnail,imagery,10,imagery
Imagery/Imagery_2013,https://www.sciotocountyengineer.org/arcgis/rest/services/Imagery/Imagery_2013/MapServer,Map Service,"Ohio,Scioto,EnergyAtlas,Imagery",Scioto 2013 imagery.,https://www.sciotocountyengineer.org/arcgis/rest/services/Imagery/Imagery_2013/MapServer/info/thumbnail,imagery,10,imagery
AllianceEngineer/AllianceInfrastructureMap,https://scgisa.starkcountyohio.gov/arcgis/rest/services/AllianceEngineer/AllianceInfrastructureMap/MapServer,Map Service,"Ohio,Stark,EnergyAtlas,AllianceEngineer",This map serviice was created to show the infrastructure of Alliance.,https://scgisa.starkcountyohio.gov/arcgis/rest/services/AllianceEngineer/AllianceInfrastructureMap/MapServer/info/thumbnail,infrastructure,8,infrastructure
Parcels/ParcelsAGOL_Construction,http://maps.centervilleohio.gov/arcgis/rest/services/Parcels/ParcelsAGOL_Construction/MapServer,Map Service,"Ohio,Centerville,EnergyAtlas,Parcels",Parcels,http://maps.centervilleohio.gov/arcgis/rest/services/Parcels/ParcelsAGOL_Construction/MapServer/info/thumbnail,infrastructure,8,infrastructure
Parcels/ParcelsAGOL_Construction,http://maps6.centervilleohio.gov/arcgis/rest/services/Parcels/ParcelsAGOL_Construction/MapServer,Map Service,"Ohio,Centerville,EnergyAtlas,Parcels",Parcels,http://maps6.centervilleohio.gov/arcgis/rest/services/Parcels/ParcelsAGOL_Construction/MapServer/info/thumbnail,infrastructure,8,infrastructure
Imagery/Imagery1995,https://maps.columbus.gov/arcgis/rest/services/Imagery/Imagery1995/MapServer,Map Service,"Ohio,Columbus,EnergyAtlas,Imagery",No description,https://maps.columbus.gov/arcgis/rest/services/Imagery/Imagery1995/MapServer/info/thumbnail,imagery,10,imagery
Imagery/Imagery2009,https://maps.columbus.gov/arcgis/rest/services/Imagery/Imagery2009/MapServer,Map Service,"Ohio,Columbus,EnergyAtlas,Imagery",No description,https://maps.columbus.gov/arcgis/rest/services/Imagery/Imagery2009/MapServer/info/thumbnail,imagery,10,imagery
Env_Windshield_Survey/Parcels,http://maps.daytonohio.gov/daytongis/rest/services/Env_Windshield_Survey/Parcels/MapServer,Map Service,"Ohio,Dayton,EnergyAtlas,Env_Windshield_Survey",No description,http://maps.daytonohio.gov/daytongis/rest/services/Env_Windshield_Survey/Parcels/MapServer/info/thumbnail,renewables,8,infrastructure
GasFieldCollection/CriticalValves,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/CriticalValves/FeatureServer,Feature Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Critical Gas Valves,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/CriticalValves/FeatureServer/info/thumbnail,gas,9,infrastructure
GasFieldCollection/CriticalValves,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/CriticalValves/MapServer,Map Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Critical Gas Valves,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/CriticalValves/MapServer/info/thumbnail,gas,8,infrastructure
GasFieldCollection/GasConstruction,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasConstruction/FeatureServer,Feature Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Feature for Gas New Construction Inspector's Form,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasConstruction/FeatureServer/info/thumbnail,gas,10,infrastructure
GasFieldCollection/GasConstruction,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasConstruction/MapServer,Map Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Feature for Gas New Construction Inspector's Form,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasConstruction/MapServer/info/thumbnail,gas,10,infrastructure
GasFieldCollection/GasExposure,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasExposure/MapServer,Map Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Gas Exposure for field collection in Survey123,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasExposure/MapServer/info/thumbnail,gas,10,gas
GasFieldCollection/GasExposure,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasExposure/FeatureServer,Feature Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Gas Exposure for field collection in Survey123,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasExposure/FeatureServer/info/thumbnail,gas,10,gas
GasFieldCollection/GasLeak2018,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasLeak2018/FeatureServer,Feature Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Gas Meters and related Gas Leak Survey,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasLeak2018/FeatureServer/info/thumbnail,gas,10,leases
GasFieldCollection/GasLeak2018,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasLeak2018/MapServer,Map Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Gas Meters and related Gas Leak Survey,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasLeak2018/MapServer/info/thumbnail,gas,9,gas
GasFieldCollection/GasLeak2020,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasLeak2020/FeatureServer,Feature Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Gas leak,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasLeak2020/FeatureServer/info/thumbnail,gas,10,gas
GasFieldCollection/GasLeak2020,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasLeak2020/MapServer,Map Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Gas leak,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/GasLeak2020/MapServer/info/thumbnail,gas,10,gas
GasFieldCollection/MiscLocation,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/MiscLocation/FeatureServer,Feature Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Feature for field crew to GPS Water and Gas Valves,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/MiscLocation/FeatureServer/info/thumbnail,gas,8,gas
GasFieldCollection/MiscLocation,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/MiscLocation/MapServer,Map Service,"Ohio,Hamilton,EnergyAtlas,GasFieldCollection",Feature for field crew to GPS Water and Gas Valves,https://gis.hamilton-oh.gov/arcgis/rest/services/GasFieldCollection/MiscLocation/MapServer/info/thumbnail,gas,8,gas
Internal/Gas,https://www2.ci.lancaster.oh.us/webgis/rest/services/Internal/Gas/MapServer,Map Service,"Ohio,Lancaster,EnergyAtlas,Internal",Lancaster Municipal Gas data used by the City of Lancaster for web mapping applications.,https://www2.ci.lancaster.oh.us/webgis/rest/services/Internal/Gas/MapServer/info/thumbnail,gas,10,gas
Internal/Gas,https://www2.ci.lancaster.oh.us/webgis/rest/services/Internal/Gas/FeatureServer,Feature Service,"Ohio,Lancaster,EnergyAtlas,Internal",Lancaster Municipal Gas data used by the City of Lancaster for web mapping applications.,https://www2.ci.lancaster.oh.us/webgis/rest/services/Internal/Gas/FeatureServer/info/thumbnail,gas,10,gas
CWOffice/CWSP_GasService,https://maps.lebanonohio.gov/legis/rest/services/CWOffice/CWSP_GasService/FeatureServer,Feature Service,"Ohio,Lebanon,EnergyAtlas,CWOffice",The Gas Service map is a representation of information provided by Duke Energy to the City of Lebanon.,https://maps.lebanonohio.gov/legis/rest/services/CWOffice/CWSP_GasService/FeatureServer/info/thumbnail,gas,10,gas
CWOffice/CWSP_GasService,https://maps.lebanonohio.gov/legis/rest/services/CWOffice/CWSP_GasService/MapServer,Map Service,"Ohio,Lebanon,EnergyAtlas,CWOffice",The Gas Service map is a representation of information provided by Duke Energy to the City of Lebanon.,https://maps.lebanonohio.gov/legis/rest/services/CWOffice/CWSP_GasService/MapServer/info/thumbnail,gas,10,gas
CWOffice/CWSP_ParcelService,https://maps.lebanonohio.gov/legis/rest/services/CWOffice/CWSP_ParcelService/FeatureServer,Feature Service,"Ohio,Lebanon,EnergyAtlas,CWOffice",The parcel map displays all City parcel features.,https://maps.lebanonohio.gov/legis/rest/services/CWOffice/CWSP_ParcelService/FeatureServer/info/thumbnail,geomatics,8,geomatics
Imagery/Hillshade,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Hillshade/ImageServer,Image Service,"Ohio,Middleton,EnergyAtlas,Imagery",Hillshade,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Hillshade/ImageServer/info/thumbnail,Imagery,10,imagery
Imagery/Ortho_1990,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_1990/ImageServer,Image Service,"Ohio,Middleton,EnergyAtlas,Imagery","Connecticut 1990 Orthophoto is a raster mosaic of 1990 orthophotography for Connecticut. It represents a mosaic of 414 digital orthophoto quarter quads (DOQQ) produced by the U.S. Geological Survey (USGS). The date of the orthophotography is 1990. The raster mosaic is based on DOQQs that are gray-scale, leaf-off, 1:12,000 scale (1 inch = 1,000 feet), quarter-quadrangle (3.75 minutes of latitude by 3.75 minutes of longitude) input raster images with 1-meter ground resolution. Input raster DOQQs are in Tagged Image File Format (TIFF) format and named ""ortho_1990_quad0078se.tif"" after CT DEP quadrangle number 78, SE quadrant, for example. Each 7.5 minute quadrangle is broken into four quadrants: NE, NW, SE, and SW. Each of these 3.75 minute quarter quadrangles is referred to as a quarter quad.<BR> <BR>Orthophotos combine the image characteristics of a photograph with the geometric qualities of a map. The primary orthophoto produced by the USGS is the digital orthophoto quarter quadrangle (DOQQ), a 1-meter ground resolution, quarter-quadrangle (3.75 minutes of latitude by 3.75 minutes of longitude) image cast on the Universal Transverse Mercator projection (UTM) on the North American Datum of 1983 (NAD83). The geographic extent of the DOQQ is equivalent to a quarter-quadrangle plus the overedge ranges from a minimum of 50 meters to a maximum of 300 meters corner points. The overedge is included to facilitate tonal matching for mosaicking and for the placement of the NAD83 and secondary datum corner ticks. The normal orientation of data is by lines (rows) and samples (columns). Each line contains a series of pixels ordered from west to east with the order of the lines from north to south. The radiometric image brightness values are stored as 256 gray levels, ranging from 0 to 255.",http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_1990/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/Ortho_2012_WM,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2012_WM/MapServer,Map Service,"Ohio,Middleton,EnergyAtlas,Imagery",Imagery 2012,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2012_WM/MapServer/info/thumbnail,imagery,8,imagery
Imagery/Ortho_2012,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2012/ImageServer,Image Service,"Ohio,Middleton,EnergyAtlas,Imagery",Ortho Imagery 2012,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2012/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/Ortho_2016_WM,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2016_WM/MapServer,Map Service,"Ohio,Middleton,EnergyAtlas,Imagery",Imagery 2016,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2016_WM/MapServer/info/thumbnail,imagery,8,imagery
Imagery/Ortho_2016,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2016/ImageServer,Image Service,"Ohio,Middleton,EnergyAtlas,Imagery",Ortho Imagery 2016,http://gis.cityofmiddletown.com:6080/arcgis/rest/services/Imagery/Ortho_2016/ImageServer/info/thumbnail,imagery,8,imagery
Groundwater/GMAP_Labeled_Study_Aquifers,https://maps.owrb.ok.gov/arcgis/rest/services/Groundwater/GMAP_Labeled_Study_Aquifers/MapServer,Map Service,"Oklahoma,Oklahoma Water Resources Board,EnergyAtlas,Groundwater","The GMAP Program<BR><BR>In 2012, due to a priority recommendation of the Oklahoma Comprehensive Water Plan (OCWP), the Oklahoma Legislature and Governor appropriated funding to initiate Oklahoma’s first holistic, long-term, aquifer-based Groundwater Monitoring and Assessment Program (GMAP). This funding commitment fully recognized the importance of Oklahoma’s groundwater resources and their susceptibility to both depletion and pollution. <BR><BR><BR>Comprehensive Groundwater Monitoring<BR><BR>GMAP will examine the ambient quality and quantity of Oklahoma’s groundwater resources to identify areas that are impaired and improve understanding of the effects of seasonal, climatic, and usage patterns. This data will aid water resource planners and managers in making informed decisions that ultimately result in improved sustainability of water supplies. Assessments of Oklahoma’s groundwater will be achieved through both a baseline monitoring network and a long-term (trend) monitoring network within each of the state’s major aquifers. This will provide Oklahoma with information on individual aquifer characteristics as well as a more general assessment.<BR><BR><BR>Baseline Monitoring Network<BR><BR>The baseline network, sampled in its entirety every five years, will provide a general characterization of regional groundwater quality and groundwater levels. The third of five baseline phases began in 2015 and will continue through 2017. The ultimate objective is to sample every major aquifer in the state. <BR><BR><BR>Through quality analyses, the natural geochemistry of the aquifers will be assessed to identify concerns. Water samples will be taken from existing groundwater wells and analyzed for parameters such as nutrients, dissolved metals, alkalinity, hardness, dissolved oxygen, pH, and total dissolved solids.<BR><BR>Trend Monitoring Network<BR><BR>A sub-set of wells from the baseline monitoring network will be used for trend monitoring, evaluated multiple times per year. Multiple assessments of water level and chemistry will facilitate recognition of seasonal changes, changes due to climate variability, and/or changes due to usage over time. The differences in these changes as well as aquifer response will be identified in all of the state’s major aquifers. To further facilitate this effort, a select number of wells will be equipped with water level data loggers to monitor changes on the scale of weeks, days, or even hours. Data collected through the program will be made available to the public in a variety of formats, including a yearly report as part of the Beneficial Use Monitoring Program (BUMP) report available on the OWRB website.",https://maps.owrb.ok.gov/arcgis/rest/services/Groundwater/GMAP_Labeled_Study_Aquifers/MapServer/info/thumbnail,Groundwater,8,geology
Groundwater/GMAP_Study_Areas,https://maps.owrb.ok.gov/arcgis/rest/services/Groundwater/GMAP_Study_Areas/MapServer,Map Service,"Oklahoma,Oklahoma Water Resources Board,EnergyAtlas,Groundwater","The GMAP Program<BR><BR>In 2012, due to a priority recommendation of the Oklahoma Comprehensive Water Plan (OCWP), the Oklahoma Legislature and Governor appropriated funding to initiate Oklahoma’s first holistic, long-term, aquifer-based Groundwater Monitoring and Assessment Program (GMAP). This funding commitment fully recognized the importance of Oklahoma’s groundwater resources and their susceptibility to both depletion and pollution. <BR><BR><BR>Comprehensive Groundwater Monitoring<BR><BR>GMAP will examine the ambient quality and quantity of Oklahoma’s groundwater resources to identify areas that are impaired and improve understanding of the effects of seasonal, climatic, and usage patterns. This data will aid water resource planners and managers in making informed decisions that ultimately result in improved sustainability of water supplies. Assessments of Oklahoma’s groundwater will be achieved through both a baseline monitoring network and a long-term (trend) monitoring network within each of the state’s major aquifers. This will provide Oklahoma with information on individual aquifer characteristics as well as a more general assessment.<BR><BR><BR>Baseline Monitoring Network<BR><BR>The baseline network, sampled in its entirety every five years, will provide a general characterization of regional groundwater quality and groundwater levels. The third of five baseline phases began in 2015 and will continue through 2017. The ultimate objective is to sample every major aquifer in the state. <BR><BR><BR>Through quality analyses, the natural geochemistry of the aquifers will be assessed to identify concerns. Water samples will be taken from existing groundwater wells and analyzed for parameters such as nutrients, dissolved metals, alkalinity, hardness, dissolved oxygen, pH, and total dissolved solids.<BR><BR>Trend Monitoring Network<BR><BR>A sub-set of wells from the baseline monitoring network will be used for trend monitoring, evaluated multiple times per year. Multiple assessments of water level and chemistry will facilitate recognition of seasonal changes, changes due to climate variability, and/or changes due to usage over time. The differences in these changes as well as aquifer response will be identified in all of the state’s major aquifers. To further facilitate this effort, a select number of wells will be equipped with water level data loggers to monitor changes on the scale of weeks, days, or even hours. Data collected through the program will be made available to the public in a variety of formats, including a yearly report as part of the Beneficial Use Monitoring Program (BUMP) report available on the OWRB website.",https://maps.owrb.ok.gov/arcgis/rest/services/Groundwater/GMAP_Study_Areas/MapServer/info/thumbnail,Groundwater management,8,geology
Groundwater/Groundwater_Wells,https://maps.owrb.ok.gov/arcgis/rest/services/Groundwater/Groundwater_Wells/MapServer,Map Service,"Oklahoma,Oklahoma Water Resources Board,EnergyAtlas,Groundwater",Oklahoma groundwater wells and reported well logs,https://maps.owrb.ok.gov/arcgis/rest/services/Groundwater/Groundwater_Wells/MapServer/info/thumbnail,Groundwater,10,wells
Groundwater/GMAP,https://maps.owrb.ok.gov/arcgis/rest/services/Groundwater/GMAP/MapServer,Map Service,"Oklahoma,Oklahoma Water Resources Board,EnergyAtlas,Groundwater","The GMAP Program<BR><BR><BR><BR>In 2012, due to a priority recommendation of the Oklahoma Comprehensive Water Plan (OCWP), the Oklahoma Legislature and Governor appropriated funding to initiate Oklahoma’s first holistic, long-term, aquifer-based Groundwater Monitoring and Assessment Program (GMAP). This funding commitment fully recognized the importance of Oklahoma’s groundwater resources and their susceptibility to both depletion and pollution.<BR><BR><BR><BR><BR>Comprehensive Groundwater Monitoring<BR><BR><BR>GMAP will examine the ambient quality and quantity of Oklahoma’s groundwater resources to identify areas that are impaired and improve understanding of the effects of seasonal, climatic, and usage patterns. This data will aid water resource planners and managers in making informed decisions that ultimately result in improved sustainability of water supplies. Assessments of Oklahoma’s groundwater will be achieved through both a baseline monitoring network and a long-term (trend) monitoring network within each of the state’s major aquifers. This will provide Oklahoma with information on individual aquifer characteristics as well as a more general assessment.<BR><BR><BR><BR><BR>Baseline Monitoring Network<BR><BR><BR>The baseline network, sampled in its entirety every five years, will provide a general characterization of regional groundwater quality and groundwater levels. The third of five baseline phases began in 2015 and will continue through 2017. The ultimate objective is to sample every major aquifer in the state. <BR><BR><BR>Through quality analyses, the natural geochemistry of the aquifers will be assessed to identify concerns. Water samples will be taken from existing groundwater wells and analyzed for parameters such as nutrients, dissolved metals, alkalinity, hardness, dissolved oxygen, pH, and total dissolved solids.<BR><BR><BR><BR>Trend Monitoring Network<BR><BR><BR>A sub-set of wells from the baseline monitoring network will be used for trend monitoring, evaluated multiple times per year. Multiple assessments of water level and chemistry will facilitate recognition of seasonal changes, changes due to climate variability, and/or changes due to usage over time. The differences in these changes as well as aquifer response will be identified in all of the state’s major aquifers. To further facilitate this effort, a select number of wells will be equipped with water level data loggers to monitor changes on the scale of weeks, days, or even hours. Data collected through the program will be made available to the public in a variety of formats, including a yearly report as part of the Beneficial Use Monitoring Program (BUMP) report available on the OWRB website.",https://maps.owrb.ok.gov/arcgis/rest/services/Groundwater/GMAP/MapServer/info/thumbnail,Groundwater management,8,geology
Layers/PMP_Depth_Finder,https://maps.owrb.ok.gov/arcgis/rest/services/Layers/PMP_Depth_Finder/MapServer,Map Service,"Oklahoma,Oklahoma Water Resources Board,EnergyAtlas,Layers","This data is the output of the Regional Probable Maximum Precipitation Study for Oklahoma, Arkansas, Louisiana, and Mississippi produced under contract by Applied Weather Associates, LLC (final report published August 2019). Data layers were generated from point grids for general, tropical, and local storm types of varying distances and durations. For more information see the 2019 Regional Study links on the web page www.owrb.ok.gov/damsafety.",https://maps.owrb.ok.gov/arcgis/rest/services/Layers/PMP_Depth_Finder/MapServer/info/thumbnail,oil and gas exploration,8,geomatics
Layers/PMP_Depths,https://maps.owrb.ok.gov/arcgis/rest/services/Layers/PMP_Depths/MapServer,Map Service,"Oklahoma,Oklahoma Water Resources Board,EnergyAtlas,Layers","This data is the output of the Regional Probable Maximum Precipitation Study for Oklahoma, Arkansas, Louisiana, and Mississippi produced under contract by Applied Weather Associates, LLC (final report published August 2019). Data layers were generated from point grids for general, tropical, and local storm types of varying distances and durations. For more information see the 2019 Regional Study links on the web page www.owrb.ok.gov/damsafety.",https://maps.owrb.ok.gov/arcgis/rest/services/Layers/PMP_Depths/MapServer/info/thumbnail,oil and gas,8,geology
Layers/Geology,https://maps.owrb.ok.gov/arcgis/rest/services/Layers/Geology/MapServer,Map Service,"Oklahoma,Oklahoma Water Resources Board,EnergyAtlas,Layers",No description,https://maps.owrb.ok.gov/arcgis/rest/services/Layers/Geology/MapServer/info/thumbnail,geology,10,geology
Special_Studies/Garber_Wellington_Metals,https://maps.owrb.ok.gov/arcgis/rest/services/Special_Studies/Garber_Wellington_Metals/MapServer,Map Service,"Oklahoma,Oklahoma Water Resources Board,EnergyAtlas,Special_Studies","Garber-Wellington - Groundwater Wells with Maximum Trace Metal Concentrations<BR><BR>Assessment of Distribution of Arsenic, Chromium, Selenium and Uranium in Groundwater in the Garber-Wellington Aquifer - Central Oklahoma. ",https://maps.owrb.ok.gov/arcgis/rest/services/Special_Studies/Garber_Wellington_Metals/MapServer/info/thumbnail,oil and gas,8,wells
Imagery/Aerial_2019,https://gis.cityofmoore.com/arcgis/rest/services/Imagery/Aerial_2019/ImageServer,Image Service,"Oklahoma,Moore,EnergyAtlas,Imagery",Imagery/Aerial_2019,https://gis.cityofmoore.com/arcgis/rest/services/Imagery/Aerial_2019/ImageServer/info/thumbnail,imagery,10,imagery
imagery/AerialPhoto2007,https://maps.normanok.gov/arcgis/rest/services/imagery/AerialPhoto2007/ImageServer,Image Service,"Oklahoma,Norman,EnergyAtlas,imagery",<div style='text-align:Left;'><p><span>Color orthophotos collected leaf-off during winter 2007. 6 inch pixels in urban area and 1 foot pixels in rural area.</span></p></div>,https://maps.normanok.gov/arcgis/rest/services/imagery/AerialPhoto2007/ImageServer/info/thumbnail,imagery,10,imagery
imagery/AerialPhoto2005,https://maps.normanok.gov/arcgis/rest/services/imagery/AerialPhoto2005/ImageServer,Image Service,"Oklahoma,Norman,EnergyAtlas,imagery","<DIV STYLE=""text-align:Left;""><DIV><P><SPAN>Color orthophotos collected leaf-off during winter 2005. 6 inch pixels in urban area and 1 foot pixels in rural area.</SPAN></P></DIV></DIV>",https://maps.normanok.gov/arcgis/rest/services/imagery/AerialPhoto2005/ImageServer/info/thumbnail,imagery,10,imagery
imagery/AerialPhoto2001,https://maps.normanok.gov/arcgis/rest/services/imagery/AerialPhoto2001/ImageServer,Image Service,"Oklahoma,Norman,EnergyAtlas,imagery","<DIV STYLE=""text-align:Left;""><DIV><P><SPAN>Black and white orthophotography collect leaf-off winter 2001. 1 ft pixel in urban area and 2 ft pixel in rural area.</SPAN></P></DIV></DIV>",https://maps.normanok.gov/arcgis/rest/services/imagery/AerialPhoto2001/ImageServer/info/thumbnail,imagery,10,imagery
