title,url,type,tags,description,thumbnailUrl,energy,energy_related,tag
geology/gulfofmexico,https://certmapper.cr.usgs.gov/server/rest/services/geology/gulfofmexico/MapServer,Map Service,"USGS - Other ArcGIS servers,EnergyAtlas,geology","This map was created as part of a worldwide series of geologic maps for the U.S. Geological Survey's World Energy Project. These products are available on CD-ROM and the Internet. The goal of the project is to assess the undiscovered, technically recoverable oil and gas resources of the world. Two previously published digital geologic data sets (U.S. and Caribbean) were clipped to the map extent, while the dataset for Mexico was digitized for this project. Original attributes for all data layers were maintained, and in some cases, graphically merged with common symbology for presentation purposes. The world has been divided into geologic provinces that are used for allocation and prioritization of oil and gas assessments. For the World Energy Project, a subset of those provinces is shown on this map. Each province has a set of geologic characteristics that distinguish it from surrounding provinces. These characteristics may include dominant lithologies, the age of the strata, and/or structural type. The World Geographic Coordinate System of 1984 is used for data storage, and the data are presented in a Lambert Conformal Conic Projection on the OFR 97-470-L map product. Other details about the map compilation and data sources are provided in metadata documents in the data section on this CD-ROM. Several software packages were used to create this map including: Environmental Systems Research Institute, Inc. (ESRI) ArcGIS 8.3, ArcInfo software, Adobe Photoshop CS, Illustrator CS, and Acrobat 6.0. ",https://certmapper.cr.usgs.gov/server/rest/services/geology/gulfofmexico/MapServer/info/thumbnail,geology of the Gulf of Mexico,8,geology
geology/europe,https://certmapper.cr.usgs.gov/server/rest/services/geology/europe/MapServer,Map Service,"USGS - Other ArcGIS servers,EnergyAtlas,geology","This digitally compiled map includes geology, geologic provinces, and oil and gas fields of Europe including Turkey. The maps are part of a worldwide series of maps on CD-ROM released by the U.S. Geological Survey's World Energy Project. The goal of the project is to assess the undiscovered, technically recoverable oil and gas resources of the world. For data management purposes the world was divided into eight energy regions corresponding approximately to the economic regions of of the world as defined by the U.S. Department of State. Europe (Region 4) includes Albania, Andorra, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Finland, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Liechtenstein, Luxembourg, The Former Yugoslav Republic of Macedonia, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Romania, San Marino, Serbia and Montenegro, Slovakia, Slovenia, Spain, Sweden, Switzerland, United Kingdom and Vatican. The depicted portion of Region 2 includes Turkey. Each region is divided into geologic provinces. Each province has a set of geologic characteristics that distinguish it from surrounding provinces. These characteristics may include the predominant lithologies, the age of the strata, and the structural style. Some provinces include multiple genetically-related basins. Geologic province boundaries are delineated using data from a number of geologic maps and other tectonic and geographic data (see References). Offshore province boundaries are defined by the 2000 meter bathymetric contour. Each province is assigned a unique number. Because geologic trends are independent of political boundaries, some provinces overlap two regions. The code of those provinces that lie entirely within Europe begin with the number 4 and those provinces that lie entirely within Turkey begin with the number 2. The code of those provinces that lie partly within another region may start with a 1, for the Former Soviet Union (Persits and others 1998) or a 2, for Middle East and North Africa (Pollastro , 1998; Persits and others, 1997). The centerpoint locations of oil and gas fields are plotted based on the locations in the Petroconsultants International Data Corp. (1996) database with permission. Selected provinces are currently being investigated, by Total Petroleum System analysis, and assessments are being made of the undiscovered oil and gas resource potential of these provinces. Klett and others (1997) discuss the worldwide geologic provinces and their relative ranking in terms of total known petroleum volume. Specific details of the data sources and map compilation are given in the metadata files on this CD-ROM. Some stratigraphic units are combined to simplify the map and to ensure consistency across the region. All rocks are colored by age. Igneous and metamorphic rocks are identified with fill patterns and colors. These maps are compiled using Environmental Systems Research Institute Inc. (ESRI) ARC/INFO software. Political boundaries and cartographic representations on this map are taken, with permission from ESRI's ArcWorld 1:3M digital coverage; they have no political significance and are displayed as general reference only. Portions of this database covering the coastline and country boundaries contain intellectual property of ESRI. (© 1992 and 1996, Environmental Systems Research Institute Inc. All rights reserved.)<BR>",https://certmapper.cr.usgs.gov/server/rest/services/geology/europe/MapServer/info/thumbnail,geology,10,geology
geology/northamerica_gmna,https://certmapper.cr.usgs.gov/server/rest/services/geology/northamerica_gmna/MapServer,Map Service,"USGS - Other ArcGIS servers,EnergyAtlas,geology","This map layer contains geologic unit boundaries for the area depicted in the Geologic Map of North America, published by the Geological Society of America in 2004 (Reed et. al, 2004). Digital data were compiled from source data at a scale of 1:5,000,000 and are not intended to be used at a larger (greater detail) scale.",https://certmapper.cr.usgs.gov/server/rest/services/geology/northamerica_gmna/MapServer/info/thumbnail,geology,10,geology
geology/southasia,https://certmapper.cr.usgs.gov/server/rest/services/geology/southasia/MapServer,Map Service,"USGS - Other ArcGIS servers,EnergyAtlas,geology","This digitally compiled map includes petroleum geology, geologic provinces, and oil and gas fields of South Asia. The map is part of a worldwide series released by the U. S. Geological Survey World Energy Project. The goal of the project is to assess the undiscovered, technically recoverable oil and gas resources of the world and report these results by the year 2000. For data management purposes the world was divided into eight energy regions corresponding approximately to the economic regions of the world as defined by the U.S. Department of State. South Asia (Region 8) is represented on this CD-ROM (see Reference Map), and includes Afghanistan, Bangladesh, Bhutan, India, Myanmar, Nepal, Pakistan, and Sri Lanka. Each region was then further divided into geologic provinces on the basis of natural geologic entities and may include a dominant structural element or a number of contiguous elements. Some provinces contain multiple genetically related basins. Geologic province boundaries for South Asia were delineated using data from UNESCO geologic maps, and other tectonic and geographic data (see Selected References). Offshore province boundaries were defined by the 2000 meter bathymetric contour from the UNESCO geologic maps (see References). Each province was assigned a unique number; the first digit is the region number. An attempt was made to number the provinces in geographical groups; onshore, offshore, and combined on and offshore. In South Asia, the numbering starts in the west. Oil and gas field data from Petroconsultants International Corporation worldwide oil and gas field database were allocated to these provinces. The geologic provinces are being further subdivided into petroleum systems and assessment units in order to appraise the undiscovered petroleum potential of selected provinces of the world. For a more in-depth discussion of the geologic provinces and their relative ranking in terms of total known petroleum volume, see Klett and others, 1997. This map for South Asia was compiled and synthesized primarily from the UNESCO, 1976 and 1990, geologic maps of South and East Asia, 1:10,000,000 and 1:5,000,000 scales respectively. Specific details of the data sources are given in the metadata file on this CD-ROM. Geologic units were combined to simplify the map and to maintain consistency with other maps of the series. Precambrian rocks are undivided. Paleozoic, Mesozoic, and Cenozoic rocks have been combined in many cases (see Explanation). Oil and gas field markers represent field centerpoints published with permission from Petroconsultants International Data Corp., 1996 database. This map was compiled using Environmental Systems Research Institute, Inc. (ESRI) ARC/INFO and ArcPlot softwares. Political boundaries and cartographic representations on this map were taken, with permission, from ESRI's ArcWorld 1:3 million digital coverage, have no political significance, and are displayed as general reference only.<BR>",https://certmapper.cr.usgs.gov/server/rest/services/geology/southasia/MapServer/info/thumbnail,geology,10,geology
GeoSUR/GEOSUR_MIAS,https://edcintl.cr.usgs.gov/arcgis/rest/services/GeoSUR/GEOSUR_MIAS/MapServer,Map Service,"USGS - Other ArcGIS servers,EnergyAtlas,GeoSUR","Servicio Web de Mapas del MIAS (Mapa Integrado de América del Sur) que cubre a escala 1:250 000 los países y territorios de Argentina, Bolivia, Brasil, Chile, Colombia, Ecuador, Guyana, Guyana Francesa, Paraguay, Perú, Surinam, Uruguay y Venezuela. Muestra datos digitales vectoriales y oficiales de todos esos países continuos, armonizados, estandarizados y normalizados bajo la coordinación del Instituto Panamericano de Geografía e Historia (IPGH) y con la financiación del Banco Latinoamericano de Desarrollo (CAF). Consta de estas capas: Límites administrativos, Hidrografía, Poblados, Vías, Morfología del Terreno y Miscelánea (Puntos de Interés). Hay un fondo de tintas hipsográficas obtenido a partir de los datos SRTM (Shuttle Radar Topography Mission) de la NASA y la NGA. Son datos fundamentales cuyo propósito es servir a todo tipo de usuarios en toda clase de aplicaciones. Se publica bajo una licencia CC BY 4.0 CAF, IPGH, Programa GeoSUR, IGN Argentina, IGM Bolivia, IBGE Brasil, IGM Chile, IGAC Colombia, IGM Ecuador, GLS Guyana, IGN Francia, DSGM Paraguay, IGN Perú, MI-GLIS Surinam, IGM Uruguay y IGVSB Venezuela. Los datos son de 2019 y su periodo de actualización es de 5 años y los datos se publican en EPSG:3857 (WGS84 + Web Mercator, cmpatible con SIRGAS + Web Mercator). Los contornos incluidos en la capa país son referenciales, orientativos y no tienen ninguna validez oficial, ni probatoria, en consonancia con el Capítulo I, artículo 1 del Estatuto Orgánico del IPGH.",https://edcintl.cr.usgs.gov/arcgis/rest/services/GeoSUR/GEOSUR_MIAS/MapServer/info/thumbnail,geomatics,8,geomatics
GeoSUR/Woody_Biomass,https://edcintl.cr.usgs.gov/arcgis/rest/services/GeoSUR/Woody_Biomass/MapServer,Map Service,"USGS - Other ArcGIS servers,EnergyAtlas,GeoSUR","National dataset of Aboveground Live Woody Biomass density at spatial resolution of circa 500m derived from field/LiDAR(GLAS)/MODIS Format: GeoTiff No. Bands: 1 Pixel Size (X,Y): 463.3127165, 463.3127165 Pixel Depth: 16 bit Pixel Type: Signed Integer NoData Value: -32768 Projection: Sinusoidal Spheroid Radius: 6371007.180999 m (this parameter is specific for the MODIS data) Datum: WGS 84 Units: Meters False Easting: 0 False Northing: 0 Central Meridian: 0 ------------------------------------------------------------------------------------------------------------------------------------------ Values Units: The pixel values are in megagrams (Mg) of Aboveground Live Woody Biomass per Hectare (Mg/Ha) ------------------------------------------------------------------------------------------------------------------------------------------ The national level data set is freely available for use for scientific, conservation, and educational purposes. Users agree to cite the dataset as: A. Baccini, S J. Goetz, W.S. Walker, N. T. Laporte, M. Sun, D. Sulla-Menashe, J. Hackler, P.S.A. Beck, R. Dubayah, M.A. Friedl, S. Samanta and R. A. Houghton. Estimated carbon dioxide emissions from tropical deforestation improved by carbon-density maps. 2012 Nature Climate Change, http://dx.doi.org/10.1038/NCLIMATE1354 Users acknowledge that they themselves are responsible for determining whether the data set is of sufficient quality and appropriateness for their objectives. Users agree that they will make reasonable efforts to provide appropriate feedbacks and notification of any significant errors that they identify in the dataset. The project's web site: http://www.whrc.org/mapping/pantropical/carbon_dataset.html *************************** For further information please contact: Dr. Alessandro Baccini The Woods Hole Research Center, 149 Woods Hole Rd, Falmouth, MA Phone: (508) 444-1547 Email: glasbiomass@whrc.org Email:abaccini@whrc.org www.whrc.org",https://edcintl.cr.usgs.gov/arcgis/rest/services/GeoSUR/Woody_Biomass/MapServer/info/thumbnail,renewables,8,renewables
NTAD/Alternative_Fueling_Stations,https://geo.dot.gov/mapping/rest/services/NTAD/Alternative_Fueling_Stations/MapServer,Map Service,"DOT - Federal Highway Administration - National Transportation Atlas Database (NTAD),EnergyAtlas,NTAD","The Alternative Fueling Stations dataset is as of January 3, 2022 and is from the National Renewable Energy Laboratory (NREL), and part of the U.S. Department of Transportation (USDOT)/Bureau of Transportation Statistics’ (BTS') National Transportation Atlas Database (NTAD). The U.S. Department of Energy collects this data in partnership with Clean Cities coalitions and their stakeholders to help fleets and consumers find alternative fueling stations. Clean Cities coalitions foster the nation's economic, environmental, and energy security by working locally to advance affordable, domestic transportation fuels, energy efficient mobility systems, and other fuel-saving technologies and practices. This data can be found on the Alternative Fuels Data Center: https://doi.org/10.21949/1519144.",https://geo.dot.gov/mapping/rest/services/NTAD/Alternative_Fueling_Stations/MapServer/info/thumbnail,Alternative fueling stations,8,infrastructure
BTS/CrudeOil_Pipelines_US_202001,https://geo.dot.gov/server/rest/services/BTS/CrudeOil_Pipelines_US_202001/MapServer,Map Service,"DOT - Various layers,EnergyAtlas,BTS","<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN>Major crude oil pipelines in the United States and selected crude oil pipelines in Canada as of January 2020. Layer includes interstate trunk lines and selected intrastate lines but excludes gathering lines. Based on publicly available data from a variety of sources with varying scales and levels of accuracy. This dataset is not intended to be viewed beyond 1:1,000,000 scale.</SPAN></P></DIV></DIV></DIV>",https://geo.dot.gov/server/rest/services/BTS/CrudeOil_Pipelines_US_202001/MapServer/info/thumbnail,crude oil,10,pipelines
BTS/HGL_Pipelines_US_202001,https://geo.dot.gov/server/rest/services/BTS/HGL_Pipelines_US_202001/MapServer,Map Service,"DOT - Various layers,EnergyAtlas,BTS","<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN>Major hydrocarbon gas liquids (HGL) pipelines in the United States and selected HGL pipelines in Canada. This data includes interstate trunk lines and selected intrastate lines. Based on publicly available data from a variety of sources (including company websites and media reports) with varying scales and levels of accuracy. Updated January 2020.</SPAN></P></DIV></DIV></DIV>",https://geo.dot.gov/server/rest/services/BTS/HGL_Pipelines_US_202001/MapServer/info/thumbnail,pipelines,10,pipelines
BTS/NaturalGas_Pipelines_US_202001,https://geo.dot.gov/server/rest/services/BTS/NaturalGas_Pipelines_US_202001/MapServer,Map Service,"DOT - Various layers,EnergyAtlas,BTS","<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN>This is a polyline dataset representing the major natural gas transmission pipelines in the U.S. including interstate, intrastate, and gathering pipelines.These data were compiled by the U.S. Energy Information Administration from various sources including FERC Form 567—Annual Report of System Flow Diagrams and Capacity, and other external sources such as company web pages and industry press. Updated January 2020.</SPAN></P></DIV></DIV></DIV>",https://geo.dot.gov/server/rest/services/BTS/NaturalGas_Pipelines_US_202001/MapServer/info/thumbnail,natural gas,10,pipelines
Hosted/Alternative_Fueling_Stations_DS,https://geo.dot.gov/server/rest/services/Hosted/Alternative_Fueling_Stations_DS/FeatureServer,Feature Service,"DOT - Various layers,EnergyAtlas,Hosted","The Alternative Fueling Stations dataset was compiled on April 01, 2022 from the National Renewable Energy Laboratory (NREL) and is part of the U.S. Department of Transportation (USDOT)/Bureau of Transportation Statistics’ (BTS') National Transportation Atlas Database (NTAD). The U.S. Department of Energy collects this data in partnership with Clean Cities coalitions and their stakeholders to help fleets and consumers find alternative fueling stations. Clean Cities coalitions foster the nation's economic, environmental, and energy security by working locally to advance affordable, domestic transportation fuels, energy efficient mobility systems, and other fuel-saving technologies and practices. This data can be found on the Alternative Fuels Data Center: https://doi.org/10.21949/1519144.",https://geo.dot.gov/server/rest/services/Hosted/Alternative_Fueling_Stations_DS/FeatureServer/info/thumbnail,alternative fueling stations,8,infrastructure
NTAD/Intermodal_Freight_Facilities_Pipelines,https://geo.dot.gov/server/rest/services/NTAD/Intermodal_Freight_Facilities_Pipelines/MapServer,Map Service,"DOT - Various layers,EnergyAtlas,NTAD","This dataset includes operational pipeline intermodal terminals as of February 2, 2021. Pipeline intermodal terminals are the interface between pipeline mode and other transportation modes. They have the ability to receive or deliver freight commodities via pipeline and truck/rail/water. The data consists of location information, water/truck/rail mode connections, storage capacity, and a list of commodities handled at terminal. Geographical coverage includes the United States and U.S. territories.",https://geo.dot.gov/server/rest/services/NTAD/Intermodal_Freight_Facilities_Pipelines/MapServer/info/thumbnail,pipelines,10,pipelines
Other/EcoMarket_forestandlandusecarbon,https://enviroatlas.epa.gov/arcgis/rest/services/Other/EcoMarket_forestandlandusecarbon/MapServer,Map Service,"EPA - EnviroAtlas,EnergyAtlas,Other","<a href = ""https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=%7Be1c4e0d2-6612-4fb1-a0c7-74672a2c6895%7D"">Full Metadata</a> This EnviroAtlas web service supports research and online mapping activities related to EnviroAtlas (https://www.epa.gov/enviroatlas). The layers in this web service are derived from a dataset produced by Forest Trends' Ecosystem Marketplace containing points and polygons depicting the location of market-based programs and projects addressing ecosystem services protection and their enabling conditions in the United States. This dataset contains polygons and points representing the location of markets and projects primarily targeting forest and land-use carbon-related ecosystem services per Ecosystem Marketplace research. Polygons for projects represent the area of primary impact. Polygons for markets represent the entire region that shares market infrastructure and rules, or a larger program encompassing many smaller projects. Points represent the centroids of forest and land-use carbon markets and lat/lon locations of forest and land-use carbon projects with the exception of national markets, whose points represent administrative headquarters locations.EnviroAtlas allows the user to interact with a web-based, easy-to-use, mapping application to view and analyze multiple ecosystem services for the conterminous United States as well as detailed metrics for select communities. Additional descriptive information about each attribute in this web service can be found in its associated EnviroAtlas Fact Sheet (https://www.epa.gov/enviroatlas/enviroatlas-fact-sheets).",https://enviroatlas.epa.gov/arcgis/rest/services/Other/EcoMarket_forestandlandusecarbon/MapServer/info/thumbnail,environmental,8,environmental
aquiferexem/AlaskaAquiferExemptionsPublic,https://ejscreen.epa.gov/arcgis/rest/services/aquiferexem/AlaskaAquiferExemptionsPublic/MapServer,Map Service,"EPA - Environmental Justice Screening and Mapping,EnergyAtlas,aquiferexem",Alaska Aquifer Exemption Areas under Safe Drinking Water Act - areas where injection is permitted at specified depths via specified wells.,https://ejscreen.epa.gov/arcgis/rest/services/aquiferexem/AlaskaAquiferExemptionsPublic/MapServer/info/thumbnail,water management in oil and gas extraction,8,environmental
