title,url,type,tags,description,thumbnailUrl,energy,energy_related,tag
wo_nfs_gstc/WO_OSC_FlowMetrics_UShist,https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_FlowMetrics_UShist/MapServer,Map Service,"USDA - Forest Service - Various links,EnergyAtlas,wo_nfs_gstc","Climate change is projected to alter the flow regimes of streams and rivers, with consequences for physical processes, aquatic organisms, and water resource management. To study these hydrologic changes, we have developed a database of flow metrics for streams in the western US under historical conditions and climate change scenarios. These are based on daily simulations of the Variable Infiltration Capacity (VIC) macroscale hydrologic model produced by the University of Washington Climate Impacts Group. The US Forest Service Rocky Mountain Research Station used these model outputs to calculate a set of summary flow metrics to describe key attributes of the flow regime for each stream segment in the 1:100,000 scale National Hydrography Dataset (NHDPlus version 2, September 2012 snapshot) in the western US. Datasets are available for the historical period (1977-2006), the 2040s, and the 2080s. Future datasets (2040s and 2080s) are based on the ensemble mean of ten global climate models associated with the A1B emissions scenario. Please see the User Guide for more information and important caveats on appropriate use. https://www.fs.fed.us/rm/boise/AWAE/projects/modeled_stream_flow_metrics.shtml",https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_FlowMetrics_UShist/MapServer/info/thumbnail,oil and gas,8,pipelines
wo_nfs_gstc/WO_OSC_Infrastructure_FlowMetrics_01,https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_Infrastructure_FlowMetrics_01/MapServer,Map Service,"USDA - Forest Service - Various links,EnergyAtlas,wo_nfs_gstc","Climate change is projected to alter the flow regimes of streams and rivers, with consequences for physical processes, aquatic organisms, and water resource management. To study these hydrologic changes, we have developed a database of flow metrics for streams in the western US under historical conditions and climate change scenarios. These are based on daily simulations of the Variable Infiltration Capacity (VIC) macroscale hydrologic model produced by the University of Washington Climate Impacts Group. The US Forest Service Rocky Mountain Research Station used these model outputs to calculate a set of summary flow metrics to describe key attributes of the flow regime for each stream segment in the 1:100,000 scale National Hydrography Dataset (NHDPlus version 2, September 2012 snapshot) in the western US. Datasets are available for the historical period (1977-2006), the 2040s, and the 2080s. Future datasets (2040s and 2080s) are based on the ensemble mean of ten global climate models associated with the A1B emissions scenario. Please see the User Guide for more information and important caveats on appropriate use. https://www.fs.fed.us/rm/boise/AWAE/projects/modeled_stream_flow_metrics.shtml<BR><BR>The TrailNFS_Publish Layer is designed to provide information about National Forest System trail locations and characteristics to the public. It describes trail locations, basic characteristics of the trail, and where and when various trail uses are prohibited, allowed and encouraged. Because the data readiness varies between Forests, each Forest approves which level of attribute subset are published for that forest. Forests can provide no information or one of three attribute subsets describing trails. The attribute subsets include TRAILNFS_CENTERLINE which includes the location and trail name and number; TRAILNFS_BASIC which adds information about basic trail characteristics; and TRAILNFS_MGMT which adds information about where and when users are prohibited, allowed, and encouraged. When a Forest chooses to provide the highest attribute subset, TRAILNFS_MGMT, these attributes must be consistent with the Forest's published Motorized Vehicle Use Map (MVUM).<BR><BR>Existing Forest Service roads with attributes representing their characteristics. Each feature represents a segment of road where the attributes are the same. These attributes are generated from the II_ROAD_CORE_ATM table. This table contains nationally required descriptive attribute data that is stored within an Oracle database. Attributes apply either to the entire road or to some measured distance along the road.",https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_Infrastructure_FlowMetrics_01/MapServer/info/thumbnail,oil and gas,8,infrastructure
wo_nfs_gstc/WO_OSC_Infrastructure_FlowMetrics_RoadsTrails2080_01,https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_Infrastructure_FlowMetrics_RoadsTrails2080_01/MapServer,Map Service,"USDA - Forest Service - Various links,EnergyAtlas,wo_nfs_gstc","Climate change is projected to alter the flow regimes of streams and rivers, with consequences for physical processes, aquatic organisms, and water resource management. To study these hydrologic changes, we have developed a database of flow metrics for streams in the western US under historical conditions and climate change scenarios. These are based on daily simulations of the Variable Infiltration Capacity (VIC) macroscale hydrologic model produced by the University of Washington Climate Impacts Group. The US Forest Service Rocky Mountain Research Station used these model outputs to calculate a set of summary flow metrics to describe key attributes of the flow regime for each stream segment in the 1:100,000 scale National Hydrography Dataset (NHDPlus version 2, September 2012 snapshot) in the western US. Datasets are available for the historical period (1977-2006), the 2040s, and the 2080s. Future datasets (2040s and 2080s) are based on the ensemble mean of ten global climate models associated with the A1B emissions scenario. Please see the User Guide for more information and important caveats on appropriate use. https://www.fs.fed.us/rm/boise/AWAE/projects/modeled_stream_flow_metrics.shtml<BR><BR>The TrailNFS_Publish Layer is designed to provide information about National Forest System trail locations and characteristics to the public. It describes trail locations, basic characteristics of the trail, and where and when various trail uses are prohibited, allowed and encouraged. Because the data readiness varies between Forests, each Forest approves which level of attribute subset are published for that forest. Forests can provide no information or one of three attribute subsets describing trails. The attribute subsets include TRAILNFS_CENTERLINE which includes the location and trail name and number; TRAILNFS_BASIC which adds information about basic trail characteristics; and TRAILNFS_MGMT which adds information about where and when users are prohibited, allowed, and encouraged. When a Forest chooses to provide the highest attribute subset, TRAILNFS_MGMT, these attributes must be consistent with the Forest's published Motorized Vehicle Use Map (MVUM).<BR><BR>Existing Forest Service roads with attributes representing their characteristics. Each feature represents a segment of road where the attributes are the same. These attributes are generated from the II_ROAD_CORE_ATM table. This table contains nationally required descriptive attribute data that is stored within an Oracle database. Attributes apply either to the entire road or to some measured distance along the road.<BR><BR>Percent change in bankfull flow between historical data and 2080 projections for road and trail segments within 90 m of streams. Cached map service.",https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_Infrastructure_FlowMetrics_RoadsTrails2080_01/MapServer/info/thumbnail,infrastructure,8,infrastructure
wo_nfs_gstc/WO_OSC_R5_Hydrology_01,https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_R5_Hydrology_01/MapServer,Map Service,"USDA - Forest Service - Various links,EnergyAtlas,wo_nfs_gstc","Climate change is projected to alter the flow regimes of streams and rivers, with consequences for physical processes, aquatic organisms, and water resource management. To study these hydrologic changes, we have developed a database of flow metrics for streams in the western US under historical conditions and climate change scenarios. These are based on daily simulations of the Variable Infiltration Capacity (VIC) macroscale hydrologic model produced by the University of Washington Climate Impacts Group. The US Forest Service Rocky Mountain Research Station used these model outputs to calculate a set of summary flow metrics to describe key attributes of the flow regime for each stream segment in the 1:100,000 scale National Hydrography Dataset (NHDPlus version 2, September 2012 snapshot) in the western US. Datasets are available for the historical period (1977-2006), the 2040s, and the 2080s. Future datasets (2040s and 2080s) are based on the ensemble mean of ten global climate models associated with the A1B emissions scenario. Please see the User Guide for more information and important caveats on appropriate use. https://www.fs.fed.us/rm/boise/AWAE/projects/modeled_stream_flow_metrics.shtml.<BR><BR>This dataset has been organized by metric instead of by time period.",https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_R5_Hydrology_01/MapServer/info/thumbnail,water management in oil operations,8,environmental
wo_nfs_gstc/WO_OSC_R5_Infrastructure_01,https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_R5_Infrastructure_01/MapServer,Map Service,"USDA - Forest Service - Various links,EnergyAtlas,wo_nfs_gstc",Infrastructure layers in the Pacific Southwest,https://apps.fs.usda.gov/fsgisx02/rest/services/wo_nfs_gstc/WO_OSC_R5_Infrastructure_01/MapServer/info/thumbnail,infrastructure,10,infrastructure
r06/R06_CC_FVI_Sept_pval10percent_Regional_01,https://apps.fs.usda.gov/fsgisx03/rest/services/r06/R06_CC_FVI_Sept_pval10percent_Regional_01/ImageServer,Image Service,"USDA - Forest Service - Various links,EnergyAtlas,r06","This raster represents positive FVI for September ONLY, with statistical significance determined by a p-value less than or equal to 0.1<BR><BR>The Forest Vulnerability Index (FVI) portrays positive or negative slopes that describe the interannual trend (2003 – 2012) of the Forest Stress Index (FSI) at every forested 800-meter pixel. Positive FVI values indicate forest areas that have experienced statistically significant trends in rising temperatures and increasing water deficits from 2003 to 2012. These trends lead to expected forest vulnerability, although forest type specific responses will vary. The FVI is the slope of the monthly Forest Stress Index (FSI) from 2003 to 2012 by month (April to October) calculated using ordinary least square regression and normalized by Forest Type Group. A p-value layer is associated with each month’s FVI layer. The p-value layer is used to declare statistically significant any increases or decreases in FVI slopes to evaluate vulnerability. When the FVI and p-value layers are used together it results in three general FVI outcomes for any given pixel on the landscape: a (1) positive or (2) negative statistically significant FVI slope, and (3) statistically insignificant slopes. The FVI was developed by incorporating the alterations to canopy water and energy exchange processes caused by drought and high temperatures with spatially continuous MODIS Land Surface Temperature (LST), Evapotranspiration (ET) and with Parameter-elevation Relationships on Independent Slopes Model (PRISM) precipitation (P) data.With P and ET, we calculate a monthly water balance variable for each individual pixel normalized by forest type group (FTG), and then difference the water balance with the corresponding normalized monthly mean LST to calculate a monthly Forest Stress Index (FSI). We then extract the pixel specific statistically significant trends of the FSI from 2003 to 2012 by month (April to October). Statistically significant positive slopes indicate inter-annual increases in stress leading to expected forest vulnerability (positive FVI). The Forest Type Group data is from the National Forest Type Dataset (http://data.fs.usda.gov/geodata/rastergateway/forest_type/).",https://apps.fs.usda.gov/fsgisx03/rest/services/r06/R06_CC_FVI_Sept_pval10percent_Regional_01/ImageServer/info/thumbnail,seismic data,8,seismic
IOCM/BOEM_Projects_Dec_2021,https://seamlessrnc.nauticalcharts.noaa.gov/arcgis/rest/services/IOCM/BOEM_Projects_Dec_2021/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,IOCM","BOEM Projects Dec 2021. Various data types, including bathymetry, backscatter, side-scan sonar, magnetometer, etc. POC: Lora Turner, Oceanographer, Lora.Turner@boem.gov. Published 12/14/2021.",https://seamlessrnc.nauticalcharts.noaa.gov/arcgis/rest/services/IOCM/BOEM_Projects_Dec_2021/MapServer/info/thumbnail,oil and gas,8,licenses
IOCM/BOEM_USGS_Aleutians_Saildrone_Surveyor_Priorities_Mar_2022,https://seamlessrnc.nauticalcharts.noaa.gov/arcgis/rest/services/IOCM/BOEM_USGS_Aleutians_Saildrone_Surveyor_Priorities_Mar_2022/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,IOCM","BOEM-USGS Aleutians Saildrone Surveyor Priorities Mar 2022. Bathymetry, water column mapping/characterization, habitat mapping. POC: Mark Mueller, Benthic Ecologist, mark.mueller@boem.gov. Published 3/22/2022.",https://seamlessrnc.nauticalcharts.noaa.gov/arcgis/rest/services/IOCM/BOEM_USGS_Aleutians_Saildrone_Surveyor_Priorities_Mar_2022/MapServer/info/thumbnail,seismic survey,8,seismic
IOCM/USGS_PCMSC_CoastalBathymetry_Sep_2021,https://seamlessrnc.nauticalcharts.noaa.gov/arcgis/rest/services/IOCM/USGS_PCMSC_CoastalBathymetry_Sep_2021/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,IOCM","USGS PCMSC Coastal Bathymetry Sep 2021. Bathymetry. POC: Ann Gibbs, Geologist, agibbs@usgs.gov. Published 9/27/2021.",https://seamlessrnc.nauticalcharts.noaa.gov/arcgis/rest/services/IOCM/USGS_PCMSC_CoastalBathymetry_Sep_2021/MapServer/info/thumbnail,bathymetry,8,bathymetry
DAV/ImageryFootprints,https://coast.noaa.gov/arcgis/rest/services/DAV/ImageryFootprints/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,DAV","This map service presents spatial information about imagery Data Access Viewer services across the United States and Territories in the Web Mercator projection. The service was developed by the National Oceanic and Atmospheric Administration (NOAA), but may contain data and information from a variety of data sources, including non-NOAA data. NOAA provides the information “as-is” and shall incur no responsibility or liability as to the completeness or accuracy of this information. NOAA assumes no responsibility arising from the use of this information. The NOAA Office for Coastal Management will make every effort to provide continual access to this service but it may need to be taken down during routine IT maintenance or in case of an emergency. If you plan to ingest this service into your own application and would like to be informed about planned and unplanned service outages or changes to existing services, please register for our Data Services Newsletter (http://coast.noaa.gov/digitalcoast/publications/subscribe). For additional information, please contact the NOAA Office for Coastal Management (coastal.info@noaa.gov).",https://coast.noaa.gov/arcgis/rest/services/DAV/ImageryFootprints/MapServer/info/thumbnail,imagery,10,imagery
geoESPIS/CaliforniaGeologicOil,https://coast.noaa.gov/arcgis/rest/services/geoESPIS/CaliforniaGeologicOil/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,geoESPIS","This data file was collected as part of a data cataloging effort for the ESPIS Spatial Discovery Tools and Data Integration Project (also known as “geoESPIS”), jointly managed by the Bureau of Ocean Energy Management (BOEM) and the National Oceanic and Atmospheric Administration (NOAA). Through this collaborative effort, historical and recent data collected as part of BOEM-sponsored environmental studies and stored in BOEM’s Environmental Studies Program Information System (ESPIS) database are cataloged, stored in a central location, and made available to the user community via search/discovery tools and other online products created by the NOAA Coastal Services Center. Every effort was made by the sub-contractor, Photo Science, to maintain the original data contents, format, and metadata. However, some data was reformatted and/or combined with other datasets in order to comply with ArcGIS 10.1 file geodatabase requirements and to meet desired output products by BOEM and NOAA. All changes made to this data file, in comparison to its original state, are detailed in the accompanying metadata.",https://coast.noaa.gov/arcgis/rest/services/geoESPIS/CaliforniaGeologicOil/MapServer/info/thumbnail,oil,10,geology
Imagery/4Band_RGBN_16Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/4Band_RGBN_16Bit_Imagery/ImageServer,Image Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,Imagery",Imagery/4Band_RGBN_16Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/4Band_RGBN_16Bit_Imagery/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/3Band_RGB_8Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/3Band_RGB_8Bit_Imagery/ImageServer,Image Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,Imagery",Imagery/3Band_RGB_8Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/3Band_RGB_8Bit_Imagery/ImageServer/info/thumbnail,imagery,10,imagery
Imagery/3Band_RGB_16Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/3Band_RGB_16Bit_Imagery/ImageServer,Image Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,Imagery",Imagery/3Band_RGB_16Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/3Band_RGB_16Bit_Imagery/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/4Band_RGBN_8Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/4Band_RGBN_8Bit_Imagery/ImageServer,Image Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,Imagery",Imagery/4Band_RGBN_8Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/4Band_RGBN_8Bit_Imagery/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/BW_1Band_8Bit_Imagery9,https://coast.noaa.gov/arcgis/rest/services/Imagery/BW_1Band_8Bit_Imagery9/ImageServer,Image Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,Imagery",Imagery/BW_1Band_8Bit_Imagery9,https://coast.noaa.gov/arcgis/rest/services/Imagery/BW_1Band_8Bit_Imagery9/ImageServer/info/thumbnail,imagery,10,imagery
Imagery/3Band_CIR_8Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/3Band_CIR_8Bit_Imagery/ImageServer,Image Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,Imagery",Imagery/3Band_CIR_8Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/3Band_CIR_8Bit_Imagery/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/IR_Band_8Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/IR_Band_8Bit_Imagery/ImageServer,Image Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,Imagery",Imagery/IR_Band_8Bit_Imagery,https://coast.noaa.gov/arcgis/rest/services/Imagery/IR_Band_8Bit_Imagery/ImageServer/info/thumbnail,Imagery data for energy applications,8,imagery
MarineCadastre/OceanWaveResourcePotential,https://coast.noaa.gov/arcgis/rest/services/MarineCadastre/OceanWaveResourcePotential/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,MarineCadastre","Mean wave power density estimates represent naturally available US wave energy, derived from measurements observed during a 51-month study period. Measurements were taken from 42,000 grid points out to a distance of 50 nautical miles from shore. Values represent the average instantaneous power generated by a meter length of wave crest per grid point. In accordance with accepted global practice, wave power density is measured in kilowatts per meter of wave crest aggregated across a unit diameter circle. Data were classified using quantiles. Bathymetric effects are known to have a large effect on wave characteristics at depths shallower than ~20m on the east coast and ~50m on the west coast. Reliable site-specific information in shallow waters can only be produced using results from models with higher spatial resolution that include shallow-water physics. Results may not be accurate in the shallower waters of the inner continental shelf. These areas are indicated by dark gray regions. For more information pertaining to these areas please refer back to the source.",https://coast.noaa.gov/arcgis/rest/services/MarineCadastre/OceanWaveResourcePotential/MapServer/info/thumbnail,Ocean wave energy,9,renewables
OceanReports/CoastalEnergyFacilities,https://coast.noaa.gov/arcgis/rest/services/OceanReports/CoastalEnergyFacilities/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,OceanReports","These data represent operable electric generating plants within the vicinity of the U.S. coastline by energy source. This includes all plants that are operating, on standby, or short or long-term out of service with a combined nameplate capacity of 1 megawatt or more. The presence of a facility may indicate that power transmission infrastructure exists nearby. The absence of a facility or lack of sufficient capacity at a facility in a given area may be an important characteristic in future energy planning activities.",https://coast.noaa.gov/arcgis/rest/services/OceanReports/CoastalEnergyFacilities/MapServer/info/thumbnail,Coastal Energy Facilities,8,infrastructure
OceanReports/DeepwaterPorts,https://coast.noaa.gov/arcgis/rest/services/OceanReports/DeepwaterPorts/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,OceanReports","A deepwater port is a fixed or floating man-made structure or a group of structures, other than a vessel, located beyond State seaward boundaries and used or intended for use as a port or terminal for the transportation, storage, and further handling of oil or natural gas for transportation to or from any State.",https://coast.noaa.gov/arcgis/rest/services/OceanReports/DeepwaterPorts/MapServer/info/thumbnail,offshore infrastructure,8,infrastructure
OceanReports/LighteringZones,https://coast.noaa.gov/arcgis/rest/services/OceanReports/LighteringZones/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,OceanReports","These data represent federal and state lightering zones within U.S. waters. Lightering is the transfer of a cargo of oil in bulk from one oil tanker less than 150 gross tons to another oil tanker less than 150 gross tons, or a cargo of hazardous material in bulk from one vessel to another. Lightering is often used to reduce vessel draft prior to entering a port. A lightering zone is an area were lightering is either designated, prohibited, has traditionally occurred, or where restrictions are in place to ensure or constrain lightering activities.",https://coast.noaa.gov/arcgis/rest/services/OceanReports/LighteringZones/MapServer/info/thumbnail,marine transportation of oil,8,oil
OceanReports/OffshoreWindEnergyLeases,https://coast.noaa.gov/arcgis/rest/services/OceanReports/OffshoreWindEnergyLeases/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,OceanReports",These data show offshore wind energy lease areas managed by the Bureau of Ocean Energy Management. Lease area boundaries are coincident with outer continental shelf lease blocks.,https://coast.noaa.gov/arcgis/rest/services/OceanReports/OffshoreWindEnergyLeases/MapServer/info/thumbnail,offshore wind energy,10,leases
OceanReports/OffshoreWindPlanningAreas,https://coast.noaa.gov/arcgis/rest/services/OceanReports/OffshoreWindPlanningAreas/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,OceanReports","These data show offshore wind planning areas in U.S. and territorial waters. Each planning area is designated as one of several 'area types' such as, Call or WEA.",https://coast.noaa.gov/arcgis/rest/services/OceanReports/OffshoreWindPlanningAreas/MapServer/info/thumbnail,offshore wind energy,9,renewables
OceanReports/OilGasWells,https://coast.noaa.gov/arcgis/rest/services/OceanReports/OilGasWells/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,OceanReports","These data show the location of oil and gas wells within U.S. and territorial waters. The values of an oil and gas well record can change considerably over time, and with varied ownership, and with the jurisdiction that the well is located within. The fields in this data set are only a subset of the most common values available.",https://coast.noaa.gov/arcgis/rest/services/OceanReports/OilGasWells/MapServer/info/thumbnail,oil and gas,10,wells
OceanReports/Pipelines,https://coast.noaa.gov/arcgis/rest/services/OceanReports/Pipelines/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,OceanReports",No description,https://coast.noaa.gov/arcgis/rest/services/OceanReports/Pipelines/MapServer/info/thumbnail,pipelines,10,pipelines
DAV/ImageryFootprints,https://maps.coast.noaa.gov/arcgis/rest/services/DAV/ImageryFootprints/MapServer,Map Service,"DOC - National Oceanic & Atmospheric Administration (NOAA),EnergyAtlas,DAV","This map service presents spatial information about imagery Data Access Viewer services across the United States and Territories in the Web Mercator projection. The service was developed by the National Oceanic and Atmospheric Administration (NOAA), but may contain data and information from a variety of data sources, including non-NOAA data. NOAA provides the information “as-is” and shall incur no responsibility or liability as to the completeness or accuracy of this information. NOAA assumes no responsibility arising from the use of this information. The NOAA Office for Coastal Management will make every effort to provide continual access to this service but it may need to be taken down during routine IT maintenance or in case of an emergency. If you plan to ingest this service into your own application and would like to be informed about planned and unplanned service outages or changes to existing services, please register for our Data Services Newsletter (http://coast.noaa.gov/digitalcoast/publications/subscribe). For additional information, please contact the NOAA Office for Coastal Management (coastal.info@noaa.gov).",https://maps.coast.noaa.gov/arcgis/rest/services/DAV/ImageryFootprints/MapServer/info/thumbnail,imagery,8,imagery
