title,url,type,tags,description,thumbnailUrl,energy,energy_related,tag
Imagery/Imagery_2020_nad1983,https://cceo.org/arcgissrv/rest/services/Imagery/Imagery_2020_nad1983/MapServer,Map Service,"Texas,Comal,EnergyAtlas,Imagery",No description,https://cceo.org/arcgissrv/rest/services/Imagery/Imagery_2020_nad1983/MapServer/info/thumbnail,Imagery,10,imagery
Imagery/HistoricalImagery_,https://cceo.org/arcgissrv/rest/services/Imagery/HistoricalImagery_/MapServer,Map Service,"Texas,Comal,EnergyAtlas,Imagery",No description,https://cceo.org/arcgissrv/rest/services/Imagery/HistoricalImagery_/MapServer/info/thumbnail,Imagery,10,imagery
Imagery/Imagery_2021_nad1983,https://cceo.org/arcgissrv/rest/services/Imagery/Imagery_2021_nad1983/MapServer,Map Service,"Texas,Comal,EnergyAtlas,Imagery",No description,https://cceo.org/arcgissrv/rest/services/Imagery/Imagery_2021_nad1983/MapServer/info/thumbnail,Imagery data for 2021 using NAD1983 coordinate system,8,imagery
Topo/Contours,https://maps.dcad.org/prdwa/rest/services/Topo/Contours/MapServer,Map Service,"Texas,Dallas,EnergyAtlas,Topo","This service provides information related to elevation points above sea level connected by vector lines. This data was collected in 2001. Elevation contours are labeled at 100 foot, 10 foot, and 2 foot intervals. Contours display at the 4.5K scale level. Labels and symbology differ for 100, 10, and 2 foot contour intervals.",https://maps.dcad.org/prdwa/rest/services/Topo/Contours/MapServer/info/thumbnail,Topography,10,topography
Imagery/NEW_EV_Imagery_Grid,https://gis.epcad.org/arcgis/rest/services/Imagery/NEW_EV_Imagery_Grid/MapServer,Map Service,"Texas,El Paso,EnergyAtlas,Imagery",No description,https://gis.epcad.org/arcgis/rest/services/Imagery/NEW_EV_Imagery_Grid/MapServer/info/thumbnail,Imagery,10,imagery
Imagery/Imagery_2021_SID,https://gis.epcad.org/arcgis/rest/services/Imagery/Imagery_2021_SID/MapServer,Map Service,"Texas,El Paso,EnergyAtlas,Imagery",No description,https://gis.epcad.org/arcgis/rest/services/Imagery/Imagery_2021_SID/MapServer/info/thumbnail,Imagery/Imagery_2021_SID,10,imagery
Imagery/Mosaic_2019_A,https://gis.epcad.org/arcgis/rest/services/Imagery/Mosaic_2019_A/ImageServer,Image Service,"Texas,El Paso,EnergyAtlas,Imagery",Imagery/Mosaic_2019_A,https://gis.epcad.org/arcgis/rest/services/Imagery/Mosaic_2019_A/ImageServer/info/thumbnail,Imagery/Mosaic_2019_A,8,imagery
Imagery/A_Fix_Imagery,https://gis.epcad.org/arcgis/rest/services/Imagery/A_Fix_Imagery/MapServer,Map Service,"Texas,El Paso,EnergyAtlas,Imagery",This is the future layer for PACS live,https://gis.epcad.org/arcgis/rest/services/Imagery/A_Fix_Imagery/MapServer/info/thumbnail,Imagery,10,imagery
Imagery/Imagery_2019_12,https://gis.epcad.org/arcgis/rest/services/Imagery/Imagery_2019_12/MapServer,Map Service,"Texas,El Paso,EnergyAtlas,Imagery",No description,https://gis.epcad.org/arcgis/rest/services/Imagery/Imagery_2019_12/MapServer/info/thumbnail,Imagery/Imagery_2019_12,10,imagery
HHS/HHS_MRC_PIPELINE,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services/HHS/HHS_MRC_PIPELINE/MapServer,Map Service,"Texas,Fort Bend,EnergyAtlas,HHS",Pipelines,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services/HHS/HHS_MRC_PIPELINE/MapServer/info/thumbnail,pipeline,10,pipelines
Imagery/T2020_Aerial_Imagery_3inch_SID_Overviews_Cached,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services/Imagery/T2020_Aerial_Imagery_3inch_SID_Overviews_Cached/ImageServer,Image Service,"Texas,Fort Bend,EnergyAtlas,Imagery",2020 Aerial Imagery 3inch SID Overviews Cached,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services/Imagery/T2020_Aerial_Imagery_3inch_SID_Overviews_Cached/ImageServer/info/thumbnail,Imagery,10,imagery
Imagery/2019_Aerial_3inch,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services/Imagery/2019_Aerial_3inch/ImageServer,Image Service,"Texas,Fort Bend,EnergyAtlas,Imagery",2019 aerial cached imagery 3 inch resolution for generalized view,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services/Imagery/2019_Aerial_3inch/ImageServer/info/thumbnail,Imagery,10,imagery
Imagery/T2020_Aerial_Imagery_3inch,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services/Imagery/T2020_Aerial_Imagery_3inch/ImageServer,Image Service,"Texas,Fort Bend,EnergyAtlas,Imagery",2020 Aerial Imagery 3 inch,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services/Imagery/T2020_Aerial_Imagery_3inch/ImageServer/info/thumbnail,Imagery,10,imagery
Emer_Response/Est_damage_parcels,https://www.gis.hctx.net/arcgis/rest/services/Emer_Response/Est_damage_parcels/FeatureServer,Feature Service,"Texas,Harris,EnergyAtlas,Emer_Response",Response test parcels,https://www.gis.hctx.net/arcgis/rest/services/Emer_Response/Est_damage_parcels/FeatureServer/info/thumbnail,Emergency response and estimated damage to parcels,8,infrastructure
Basemaps/ImageryReferenceOverlay2014,https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay2014/MapServer,Map Service,"Texas,Smith,EnergyAtlas,Basemaps","Provides road centerline, facility site, and other labels for context when using imagery. This reference overlay was designed to be used with a true color imagery basemap.",https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay2014/MapServer/info/thumbnail,Basemaps and Imagery Reference Overlay,8,basemaps
Basemaps/ImageryReferenceOverlay2020,https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay2020/MapServer,Map Service,"Texas,Smith,EnergyAtlas,Basemaps","Provides road centerline, facility site, and other labels for context when using imagery. This reference overlay was designed to be used with a true color imagery basemap.",https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay2020/MapServer/info/thumbnail,Basemaps and Imagery Reference Overlay,8,basemaps
Basemaps/ImageryReferenceOverlay2018,https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay2018/MapServer,Map Service,"Texas,Smith,EnergyAtlas,Basemaps","Provides road centerline, facility site, and other labels for context when using imagery. This reference overlay was designed to be used with a true color imagery basemap.",https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay2018/MapServer/info/thumbnail,Basemaps/ImageryReferenceOverlay2018,8,basemaps
Basemaps/ImageryReferenceOverlay2022,https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay2022/MapServer,Map Service,"Texas,Smith,EnergyAtlas,Basemaps","Provides road centerline, facility site, and other labels for context when using imagery. This reference overlay was designed to be used with a true color imagery basemap.",https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay2022/MapServer/info/thumbnail,Basemaps/ImageryReferenceOverlay2022,8,basemaps
Basemaps/ImageryReferenceOverlay,https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay/MapServer,Map Service,"Texas,Smith,EnergyAtlas,Basemaps","Provides road centerline, facility site, and other labels for context when using imagery. This reference overlay was designed to be used with a true color imagery basemap.",https://www.smithcountymapsite.org/publicgis/rest/services/Basemaps/ImageryReferenceOverlay/MapServer/info/thumbnail,Basemaps/ImageryReferenceOverlay,10,basemaps
Dynamic/RRC_Pipeline,https://mapit.tarrantcounty.com/arcgis/rest/services/Dynamic/RRC_Pipeline/MapServer,Map Service,"Texas,Tarrant,EnergyAtlas,Dynamic",Railroad Commission Pipelines,https://mapit.tarrantcounty.com/arcgis/rest/services/Dynamic/RRC_Pipeline/MapServer/info/thumbnail,pipeline,10,pipelines
TNR/Aerials_2017,https://geo.traviscountytx.gov/arcgis/rest/services/TNR/Aerials_2017/MapServer,Map Service,"Texas,Travis,EnergyAtlas,TNR","2017 CAPCOG 6 inch Orthophotography. All phases of Orthophotography Mapping Project are complited by Fugro Geospatial, Inc. Geographic Coordinate System: GCS_WGS_1984<BR>Source:<BR>\\isilonc1\dept\tnr\Reimers\Imagery\2017_Geomap_Aerials\01_Catalog\Catalog_2017.gdb",https://geo.traviscountytx.gov/arcgis/rest/services/TNR/Aerials_2017/MapServer/info/thumbnail,Aerial imagery,8,imagery
imagery/aerial2012,https://gis.wilco.org/arcgis/rest/services/imagery/aerial2012/MapServer,Map Service,"Texas,Williamson,EnergyAtlas,imagery",No description,https://gis.wilco.org/arcgis/rest/services/imagery/aerial2012/MapServer/info/thumbnail,imagery/aerial2012,10,imagery
imagery/aerial2014,https://gis.wilco.org/arcgis/rest/services/imagery/aerial2014/MapServer,Map Service,"Texas,Williamson,EnergyAtlas,imagery",2014 Pictomerty<BR>Flown 01/20/2014,https://gis.wilco.org/arcgis/rest/services/imagery/aerial2014/MapServer/info/thumbnail,imagery/aerial2014,10,imagery
imagery/aerial2013,https://gis.wilco.org/arcgis/rest/services/imagery/aerial2013/MapServer,Map Service,"Texas,Williamson,EnergyAtlas,imagery",No description,https://gis.wilco.org/arcgis/rest/services/imagery/aerial2013/MapServer/info/thumbnail,imagery/aerial2013,10,imagery
imagery/road_bond_aerials_2011,https://gis.wilco.org/arcgis/rest/services/imagery/road_bond_aerials_2011/MapServer,Map Service,"Texas,Williamson,EnergyAtlas,imagery",Imagery used for the 2011 road bond project map.,https://gis.wilco.org/arcgis/rest/services/imagery/road_bond_aerials_2011/MapServer/info/thumbnail,imagery,10,imagery
OpenData/OD_Environmental,https://gis2.arlingtontx.gov/agsext2/rest/services/OpenData/OD_Environmental/MapServer,Map Service,"Texas,Arlington,EnergyAtlas,OpenData",Layers related to the natural environment which can have an impact on human activities.,https://gis2.arlingtontx.gov/agsext2/rest/services/OpenData/OD_Environmental/MapServer/info/thumbnail,environmental data,8,environmental
TXRRC_OIL_AND_GAS/TXRRC_OIL_AND_GAS,https://maps.bryantx.gov/server/rest/services/TXRRC_OIL_AND_GAS/TXRRC_OIL_AND_GAS/MapServer,Map Service,"Texas,Bryan,EnergyAtlas,TXRRC_OIL_AND_GAS","TXRCC Oil and Gas information on bottom/surface wells, pipeliness, and well laterals. ",https://maps.bryantx.gov/server/rest/services/TXRRC_OIL_AND_GAS/TXRRC_OIL_AND_GAS/MapServer/info/thumbnail,oil and gas,10,oil
Basemap/Contours,https://gis.dallascityhall.com/wwwgis/rest/services/Basemap/Contours/MapServer,Map Service,"Texas,Dallas,EnergyAtlas,Basemap",Two-foot contours were produced by the City of Dallas from digital elevation model (DEM) rasters. These DEM rasters were generated from LiDAR points collected in spring 2009 by Sanborn Map Company for the Texas Water Development Board. The contour elevation values are in feet and reference the North American Vertical Datum of 1988 (NAVD88). The contours meet National Map Accuracy Standards at 2-foot intervals.,https://gis.dallascityhall.com/wwwgis/rest/services/Basemap/Contours/MapServer/info/thumbnail,Basemap/Contours,8,basemaps
Dwu_public/Pipeline,https://gis.dallascityhall.com/wwwgis/rest/services/Dwu_public/Pipeline/MapServer,Map Service,"Texas,Dallas,EnergyAtlas,Dwu_public",This is the service which will feed into the mobile mapping application which allows people / employees to query the map and see attribute information about an individual or multiple projects. <BR><BR>Displays email information and phone number for<BR> the project manager.<BR><BR>The FeatureClasses ending in 100 are buffer features which assist in the selection / query of the polylines for the projects.,https://gis.dallascityhall.com/wwwgis/rest/services/Dwu_public/Pipeline/MapServer/info/thumbnail,Pipeline,10,pipelines
Sdc_public/LicensesInPublicRow,https://gis.dallascityhall.com/wwwgis/rest/services/Sdc_public/LicensesInPublicRow/MapServer,Map Service,"Texas,Dallas,EnergyAtlas,Sdc_public",Presents information about licenses in the public ROW granted to applicants.,https://gis.dallascityhall.com/wwwgis/rest/services/Sdc_public/LicensesInPublicRow/MapServer/info/thumbnail,Licenses,10,licenses
Trans/AlternativeFuelStations,https://gis.dfwmaps.com/arcgis/rest/services/Trans/AlternativeFuelStations/MapServer,Map Service,"Texas,Dallas - Forth Worth,EnergyAtlas,Trans",Alternative Fuels Stations. Download from Dept. of Energy,https://gis.dfwmaps.com/arcgis/rest/services/Trans/AlternativeFuelStations/MapServer/info/thumbnail,Alternative Fuel Stations,10,infrastructure
BLCMP_Infrastructure,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/BLCMP_Infrastructure/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",Infrastructure layers for the Bear Lake CMP Story Map.,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/BLCMP_Infrastructure/FeatureServer/info/thumbnail,infrastructure,10,infrastructure
BRCMP_Infrastructure_Canals,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/BRCMP_Infrastructure_Canals/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",BRCMP Infrastructure Canals,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/BRCMP_Infrastructure_Canals/FeatureServer/info/thumbnail,infrastructure canals,8,infrastructure
BRCMP_Infrastructure_Field_Drains,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/BRCMP_Infrastructure_Field_Drains/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",BRCMP Infrastructure Field Drains,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/BRCMP_Infrastructure_Field_Drains/FeatureServer/info/thumbnail,infrastructure,10,infrastructure
BRCMP_Infrastructure_Points_of_Diversion,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/BRCMP_Infrastructure_Points_of_Diversion/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",BRCMP Infrastructure Points of Diversion,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/BRCMP_Infrastructure_Points_of_Diversion/FeatureServer/info/thumbnail,infrastructure points of diversion,8,infrastructure
Co_Geology,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Co_Geology/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",Geology and Paleo,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Co_Geology/FeatureServer/info/thumbnail,geology,10,geology
Co_Infra,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Co_Infra/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",Infrastructure,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Co_Infra/FeatureServer/info/thumbnail,infrastructure,10,infrastructure
Environmental,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Environmental/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",A service to be used in the UDOD renewable energy web map app,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Environmental/FeatureServer/info/thumbnail,Environmental,10,environmental
Geology,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Geology/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",A service to be used in the UDOD renewable energy web map app,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Geology/FeatureServer/info/thumbnail,Geology,10,geology
Gr_Geology,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Gr_Geology/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",Geology and Paleo,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Gr_Geology/FeatureServer/info/thumbnail,geology,10,geology
Gr_Infra,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Gr_Infra/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",Infrastructure,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Gr_Infra/FeatureServer/info/thumbnail,infrastructure,10,infrastructure
Infrastructure,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Infrastructure/FeatureServer,Feature Service,"Utah,Utah Department of Natural Resources,EnergyAtlas",A service to be used in the UDOD renewable energy web map app,https://services.arcgis.com/ZzrwjTRez6FJiOq4/arcgis/rest/services/Infrastructure/FeatureServer/info/thumbnail,Infrastructure,10,infrastructure
